WKT,PERIMETER,LEVEL4,LEVEL2,LEVEL1,LEVEL3,XCentroid,YCentroid
"POINT (118947.829071 493062.59558099997)",7636.36413497000,01.011.012800.2,01.011,01,01.011.012800,118947.82907100000,493062.59558099997
"POINT (119079.43043199999 491511.063918)",7728.00569280000,01.011.012800.3,01.011,01,01.011.012800,119079.43043199999,491511.06391800003
"POINT (119110.579272 490281.41289799998)",7727.29709026000,01.011.012800.4,01.011,01,01.011.012800,119110.57927200000,490281.41289799998
"POINT (123736.99923768094 487031.45234720374)",11850.48156180000,01.011.012800.5,01.011,01,01.011.012800,124371.88762500000,487620.99156400003
"POINT (127154.81775120652 486049.745018)",13306.65733990000,01.011.012800.6,01.011,01,01.011.012800,125748.99346500001,486049.74501800002
"POINT (125417.91506868093 484415.44082913676)",11877.11816140000,01.011.012800.7,01.011,01,01.011.012800,126052.80345599999,484143.34580600000
"POINT (107595.91851 494023.317019)",13169.52388880000,01.011.012900.1,01.011,01,01.011.012900,107595.91851000000,494023.31701900001
"POINT (109946.39010009027 493046.26871861808)",14297.22136340000,01.011.012900.2,01.011,01,01.011.012900,110943.59643200001,493245.70998500002
"POINT (114064.235123 493363.045961)",5776.14409804000,01.011.012900.3,01.011,01,01.011.012900,114064.23512300001,493363.04596100003
"POINT (112542.562348 491620.46046)",7769.71400928000,01.011.012900.4,01.011,01,01.011.012900,112542.56234800001,491620.46045999997
"POINT (111316.464873 491544.718248)",7659.16962205000,01.011.012900.5,01.011,01,01.011.012900,111316.46487300000,491544.71824800002
"POINT (109778.653982 491630.004571)",5148.88200946000,01.011.012900.6,01.011,01,01.011.012900,109778.65398200000,491630.00457100000
"POINT (110447.708763 490860.06623)",4811.15654244000,01.011.012900.7,01.011,01,01.011.012900,110447.70876300000,490860.06623000000
"POINT (112815.910229 490423.21700599999)",4858.10075189000,01.011.012900.8,01.011,01,01.011.012900,112815.91022900000,490423.21700599999
"POINT (114660.77464019097 491704.36385285412)",10373.82191140000,01.011.013000.1,01.011,01,01.011.013000,114561.05400700000,492302.68765199999
"POINT (116236.450585 493304.56362214586)",8089.60724487000,01.011.013000.2,01.011,01,01.011.013000,116236.45058500000,492706.23982299998
"POINT (117469.182396 492693.38991799997)",7556.12809708000,01.011.013000.3,01.011,01,01.011.013000,117469.18239600000,492693.38991799997
"POINT (117037.226583 490497.12769599998)",8288.56115638000,01.011.013000.4,01.011,01,01.011.013000,117037.22658300000,490497.12769599998
"POINT (115911.42655 490524.17928699998)",5088.31910706000,01.011.013000.5,01.011,01,01.011.013000,115911.42655000000,490524.17928699998
"POINT (114539.069351 490440.41198099998)",8385.72339109000,01.011.013000.6,01.011,01,01.011.013000,114539.06935100000,490440.41198099998
"POINT (113554.14444295995 490042.96376899607)",6738.87436692000,01.011.013000.7,01.011,01,01.011.013000,113980.63173600000,489552.50338200002
"POINT (117823.642932 490072.855981)",2385.99213796000,01.011.013000.8,01.011,01,01.011.013000,117823.64293200000,490072.85598100000
"POINT (111034.349181 490298.32834399998)",5671.85013609000,01.011.013100.1,01.011,01,01.011.013100,111034.34918100000,490298.32834399998
"POINT (112631.26657399999 488927.77335199999)",8373.01720400000,01.011.013100.2,01.011,01,01.011.013100,112631.26657399999,488927.77335199999
"POINT (111051.251504 489803.95706799999)",5013.53654953000,01.011.013100.3,01.011,01,01.011.013100,111051.25150400000,489803.95706799999
"POINT (111029.967318 489395.55130699999)",5102.77697117000,01.011.013100.4,01.011,01,01.011.013100,111029.96731800000,489395.55130699999
"POINT (113978.165843 488640.51081399998)",6311.41860045000,01.011.013100.5,01.011,01,01.011.013100,113978.16584300000,488640.51081399998
"POINT (111562.596973 488862.41013899999)",3566.60607730000,01.011.013100.6,01.011,01,01.011.013100,111562.59697300001,488862.41013899999
"POINT (110670.812246 488698.99043399998)",5273.19174140000,01.011.013100.7,01.011,01,01.011.013100,110670.81224600000,488698.99043399998
"POINT (115618.23227 488461.660494)",2874.29568871000,01.011.013100.8,01.011,01,01.011.013100,115618.23226999999,488461.66049400001
"POINT (115286.275234 488168.01029)",2212.88262493000,01.011.013100.9,01.011,01,01.011.013100,115286.27523400000,488168.01029000001
"POINT (113079.15506956246 486351.3075319549)",27540.66020520000,01.011.013200.1,01.011,01,01.011.013200,114874.12646699999,485852.70436600002
"POINT (115487.476004 487803.21581899998)",5643.36645111000,01.011.013200.2,01.011,01,01.011.013200,115487.47600400000,487803.21581899998
"POINT (116465.675074 487163.67233299999)",5771.39747569000,01.011.013200.3,01.011,01,01.011.013200,116465.67507400000,487163.67233299999
"POINT (117442.49061 486602.14915399998)",5447.98898682000,01.011.013200.4,01.011,01,01.011.013200,117442.49060999999,486602.14915399998
"POINT (119011.530599 486237.056325)",7983.07472802000,01.011.013200.5,01.011,01,01.011.013200,119011.53059900001,486237.05632500001
"POINT (119671.729117 484601.00056399999)",10088.56961080000,01.011.013200.6,01.011,01,01.011.013200,119671.72911700000,484601.00056399999
"POINT (119609.395359 489094.20601099997)",6906.35405481000,01.011.013300.1,01.011,01,01.011.013300,119609.39535900000,489094.20601099997
"POINT (116684.798156 489075.16351899999)",4168.36561150000,01.011.013300.2,01.011,01,01.011.013300,116684.79815600000,489075.16351899999
"POINT (115526.863641 489111.94557699998)",4212.00214325000,01.011.013300.3,01.011,01,01.011.013300,115526.86364100000,489111.94557699998
"POINT (117786.29796 489115.90580499999)",4223.61645774000,01.011.013300.4,01.011,01,01.011.013300,117786.29796000000,489115.90580499999
"POINT (116822.595944 488140.00180799997)",4865.67509046000,01.011.013300.5,01.011,01,01.011.013300,116822.59594400000,488140.00180799997
"POINT (117865.433168 488010.36157399998)",4994.51208226000,01.011.013300.6,01.011,01,01.011.013300,117865.43316800000,488010.36157399998
"POINT (119611.774513 488191.462261)",6688.84047133000,01.011.013300.7,01.011,01,01.011.013300,119611.77451300000,488191.46226100001
"POINT (119262.032214 487352.75382699998)",5094.10676303000,01.011.013300.8,01.011,01,01.011.013300,119262.03221400001,487352.75382699998
"POINT (120475.576831 487152.264243)",4151.97240053000,01.011.013300.9,01.011,01,01.011.013300,120475.57683100000,487152.26424300001
"POINT (121231.794717 488477.34867799998)",6573.62281685000,01.011.013400.1,01.011,01,01.011.013400,121231.79471700000,488477.34867799998
"POINT (121493.010534 487394.05346299999)",3865.45260806000,01.011.013400.2,01.011,01,01.011.013400,121493.01053400000,487394.05346299999
"POINT (122545.268419 487447.09098099999)",3167.06137810000,01.011.013400.3,01.011,01,01.011.013400,122545.26841900000,487447.09098099999
"POINT (122179.4246 486549.84569)",3954.70223178000,01.011.013400.4,01.011,01,01.011.013400,122179.42460000000,486549.84568999999
"POINT (121287.81794199999 486617.461514)",3177.13967199000,01.011.013400.5,01.011,01,01.011.013400,121287.81794199999,486617.46151400002
"POINT (120582.599654 486123.99148199998)",4388.41593786000,01.011.013400.6,01.011,01,01.011.013400,120582.59965400001,486123.99148199998
"POINT (121512.00273599999 485644.547206)",3863.11375974000,01.011.013400.7,01.011,01,01.011.013400,121512.00273599999,485644.54720600002
"POINT (122523.04071099999 485660.161762)",5367.55431936000,01.011.013400.8,01.011,01,01.011.013400,122523.04071099999,485660.16176200000
"POINT (121591.09968499999 483746.19391)",9891.36376010000,01.011.013500.1,01.011,01,01.011.013500,121591.09968499999,483746.19390999997
"POINT (122948.756778 484318.094919)",7581.06204916000,01.011.013500.2,01.011,01,01.011.013500,122948.75677800000,484318.09491900000
"POINT (124112.220869 483866.73758)",5681.84510259000,01.011.013500.3,01.011,01,01.011.013500,124112.22086900000,483866.73758000002
"POINT (122876.894513 482641.202722)",3539.91458167000,01.011.013500.4,01.011,01,01.011.013500,122876.89451300001,482641.20272200002
"POINT (124102.245704 482669.804802)",5661.59485052000,01.011.013500.5,01.011,01,01.011.013500,124102.24570400000,482669.80480200000
"POINT (124196.204557 481872.09804)",3811.57749039000,01.011.013500.6,01.011,01,01.011.013500,124196.20455700000,481872.09804000001
"POINT (122087.32885599999 481908.19019)",3850.59451037000,01.011.013500.7,01.011,01,01.011.013500,122087.32885599999,481908.19018999999
"POINT (123134.255367 481852.22766099998)",3752.79720789000,01.011.013500.8,01.011,01,01.011.013500,123134.25536700001,481852.22766099998
"POINT (122426.62237899999 481071.110437)",3610.03684167000,01.011.013600.1,01.011,01,01.011.013600,122426.62237899999,481071.11043700000
"POINT (122454.541186 480242.660052)",3406.39987190000,01.011.013600.2,01.011,01,01.011.013600,122454.54118600000,480242.66005200002
"POINT (123313.04287799999 480240.47988599999)",3266.72457640000,01.011.013600.3,01.011,01,01.011.013600,123313.04287799999,480240.47988599999
"POINT (122456.84332499999 479433.358221)",3412.34310351000,01.011.013600.4,01.011,01,01.011.013600,122456.84332499999,479433.35822100000
"POINT (123314.537436 479425.78432699997)",3259.01665282000,01.011.013600.5,01.011,01,01.011.013600,123314.53743600000,479425.78432699997
"POINT (122465.214546 478621.591329)",3404.06315975000,01.011.013600.6,01.011,01,01.011.013600,122465.21454600000,478621.59132900002
"POINT (123324.516757 478616.361921)",3266.37284124000,01.011.013600.7,01.011,01,01.011.013600,123324.51675700000,478616.36192100000
"POINT (122476.399412 477816.766806)",3380.84838938000,01.011.013600.8,01.011,01,01.011.013600,122476.39941200000,477816.76680600003
"POINT (123330.870097 477805.06046299997)",3264.54415136000,01.011.013600.9,01.011,01,01.011.013600,123330.87009700001,477805.06046299997
"POINT (125028.39336 481055.820078)",2958.17993954000,01.011.013700.1,01.011,01,01.011.013700,125028.39336000000,481055.82007800002
"POINT (123419.803824 481038.78874799999)",3718.79395710000,01.011.013700.2,01.011,01,01.011.013700,123419.80382400000,481038.78874799999
"POINT (125766.643289 481052.63819199998)",3275.29235949000,01.011.013700.3,01.011,01,01.011.013700,125766.64328900000,481052.63819199998
"POINT (124312.033379 481081.9529)",3189.91505124000,01.011.013700.4,01.011,01,01.011.013700,124312.03337900000,481081.95289999997
"POINT (123967.419977 480198.761577)",2677.37049527000,01.011.013700.5,01.011,01,01.011.013700,123967.41997700000,480198.76157700003
"POINT (124457.79667 480277.91620699997)",2773.85627116000,01.011.013700.6,01.011,01,01.011.013700,124457.79667000000,480277.91620699997
"POINT (125047.190131 480231.104291)",2939.04875597000,01.011.013700.7,01.011,01,01.011.013700,125047.19013100000,480231.10429100000
"POINT (125775.99349399999 480233.824711)",3277.88339801000,01.011.013700.8,01.011,01,01.011.013700,125775.99349399999,480233.82471100002
"POINT (124100.70047 479396.38965799997)",3183.00180325000,01.011.013800.1,01.011,01,01.011.013800,124100.70047000000,479396.38965799997
"POINT (124919.929211 479427.020564)",3486.85228436000,01.011.013800.2,01.011,01,01.011.013800,124919.92921100000,479427.02056400001
"POINT (125780.52027 479401.784622)",3303.05609475000,01.011.013800.3,01.011,01,01.011.013800,125780.52026999999,479401.78462200001
"POINT (124242.560049 478584.26993399998)",3698.22515771000,01.011.013800.4,01.011,01,01.011.013800,124242.56004900001,478584.26993399998
"POINT (125060.562478 478611.57718199998)",2975.32091163000,01.011.013800.5,01.011,01,01.011.013800,125060.56247800001,478611.57718199998
"POINT (125793.46076 478574.972182)",3250.65978497000,01.011.013800.6,01.011,01,01.011.013800,125793.46076000000,478574.97218200000
"POINT (124148.210762 477778.36652)",3307.14092776000,01.011.013800.7,01.011,01,01.011.013800,124148.21076200000,477778.36651999998
"POINT (124791.722953 477727.326926)",2601.33442529000,01.011.013800.8,01.011,01,01.011.013800,124791.72295300000,477727.32692600001
"POINT (124161.477237 476858.18047199998)",3652.62091522000,01.011.013800.9,01.011,01,01.011.013800,124161.47723700000,476858.18047199998
"POINT (125602.300549 477775.823095)",4068.47818170000,01.011.013900.1,01.011,01,01.011.013900,125602.30054900001,477775.82309500000
"POINT (123013.959414 476969.537727)",4973.28945670000,01.011.013900.2,01.011,01,01.011.013900,123013.95941400000,476969.53772700002
"POINT (124939.921716 476806.05163399997)",3568.74336109000,01.011.013900.3,01.011,01,01.011.013900,124939.92171600000,476806.05163399997
"POINT (125743.680312 476874.0283)",3860.35303435000,01.011.013900.4,01.011,01,01.011.013900,125743.68031200000,476874.02830000001
"POINT (123639.244828 475534.998931)",6538.84274634000,01.011.013900.5,01.011,01,01.011.013900,123639.24482800000,475534.99893100001
"POINT (124161.575705 475899.99666)",4488.40332668000,01.011.013900.6,01.011,01,01.011.013900,124161.57570500000,475899.99666000000
"POINT (125079.257898 476026.80986199999)",3224.53364740000,01.011.013900.7,01.011,01,01.011.013900,125079.25789800000,476026.80986199999
"POINT (124894.355627 475269.084166)",4507.88549965000,01.011.013900.8,01.011,01,01.011.013900,124894.35562700000,475269.08416600002
"POINT (125455.119054 475283.43226)",2976.84650801000,01.011.013900.9,01.011,01,01.011.013900,125455.11905400000,475283.43225999997
"POINT (126717.835909 482326.13899)",6681.29276855000,01.011.014000.1,01.011,01,01.011.014000,126717.83590900000,482326.13899000001
"POINT (125472.473893 482736.687441)",4100.03734975000,01.011.014000.2,01.011,01,01.011.014000,125472.47389300000,482736.68744100002
"POINT (125430.240028 481873.476954)",4503.75453238000,01.011.014000.3,01.011,01,01.011.014000,125430.24002800000,481873.47695400001
"POINT (127194.86192524931 481183.58341534046)",10106.47048940000,01.011.014100.1,01.011,01,01.011.014100,127693.70280100001,481501.02760899998
"POINT (126810.442541 480261.72283599997)",4725.77543901000,01.011.014100.2,01.011,01,01.011.014100,126810.44254100000,480261.72283599997
"POINT (127561.399497 479735.795011)",4942.89612034000,01.011.014100.3,01.011,01,01.011.014100,127561.39949700001,479735.79501100001
"POINT (126620.23289699999 479406.56146499998)",3516.95764742000,01.011.014100.4,01.011,01,01.011.014100,126620.23289699999,479406.56146499998
"POINT (127297.92222399999 478211.17473899998)",5434.98677790000,01.011.014100.5,01.011,01,01.011.014100,127297.92222399999,478211.17473899998
"POINT (126520.374095 478582.521574)",3126.06028704000,01.011.014100.6,01.011,01,01.011.014100,126520.37409500001,478582.52157400001
"POINT (126536.684418 477780.63815)",3172.10616360000,01.011.014100.7,01.011,01,01.011.014100,126536.68441800000,477780.63815000001
"POINT (127336.209275 476355.17041899997)",6298.92894447000,01.011.014200.1,01.011,01,01.011.014200,127336.20927500000,476355.17041899997
"POINT (126556.192738 476584.98881)",5065.72218093000,01.011.014200.2,01.011,01,01.011.014200,126556.19273800000,476584.98881000001
"POINT (125989.300924 475784.799835)",4109.63739253000,01.011.014200.3,01.011,01,01.011.014200,125989.30092400000,475784.79983500001
"POINT (126381.62291799999 475179.814513)",3463.06631964000,01.011.014200.4,01.011,01,01.011.014200,126381.62291799999,475179.81451300002
"POINT (127057.879078 475213.801144)",3246.99000307000,01.011.014200.5,01.011,01,01.011.014200,127057.87907800000,475213.80114400003
"POINT (126703.361034 474888.523981)",2506.30527954000,01.011.014200.6,01.011,01,01.011.014200,126703.36103400000,474888.52398100001
"POINT (127093.627056 474329.172658)",3377.80333099000,01.011.014200.7,01.011,01,01.011.014200,127093.62705600000,474329.17265800002
"POINT (126444.599917 474440.55849)",3703.65278618000,01.011.014200.8,01.011,01,01.011.014200,126444.59991700000,474440.55849000002
"POINT (125762.381156 474493.87178)",3160.69359007000,01.011.014300.1,01.011,01,01.011.014300,125762.38115600000,474493.87177999999
"POINT (124998.351164 474464.364438)",3111.26691732000,01.011.014300.2,01.011,01,01.011.014300,124998.35116400001,474464.36443800002
"POINT (124835.490296 473808.11186)",5277.70761175000,01.011.014300.3,01.011,01,01.011.014300,124835.49029600000,473808.11186000000
"POINT (120227.62548824932 481588.13003320649)",22615.21870970000,01.011.014400.1,01.011,01,01.011.014400,120726.46636400001,480182.30574699998
"POINT (120250.36857243163 476667.48449911253)",14445.58483750000,01.011.014400.2,01.011,01,01.011.014400,120386.41608400000,477438.42039799999
"POINT (123184.08117231909 474231.10749670514)",16991.82730740000,01.011.014400.3,01.011,01,01.011.014400,122549.19278500001,473822.96496200003
"POINT (127613.009348 474754.387433)",2571.78991171000,01.011.014700.1,01.011,01,01.011.014700,127613.00934800001,474754.38743300003
"POINT (127644.134586 474080.01894)",2785.31930790000,01.011.014700.2,01.011,01,01.011.014700,127644.13458600000,474080.01893999998
"POINT (129786.998437 475818.262132)",3912.23931260000,01.011.015000.1,01.011,01,01.011.015000,129786.99843700000,475818.26213200000
"POINT (129048.711414 475687.766168)",3836.11042244000,01.011.015000.2,01.011,01,01.011.015000,129048.71141400000,475687.76616800000
"POINT (128230.489765 475558.277025)",3206.82248751000,01.011.015000.3,01.011,01,01.011.015000,128230.48976500001,475558.27702500002
"POINT (128988.260667 474951.122808)",3069.75998706000,01.011.015000.4,01.011,01,01.011.015000,128988.26066700000,474951.12280800001
"POINT (128257.222788 474878.99450099998)",3671.58405939000,01.011.015000.5,01.011,01,01.011.015000,128257.22278800000,474878.99450099998
"POINT (128088.57344 474263.706251)",2422.71312836000,01.011.015000.6,01.011,01,01.011.015000,128088.57343999999,474263.70625100000
"POINT (129197.565412 474579.98818099999)",2350.10556625000,01.011.015100.1,01.011,01,01.011.015100,129197.56541200000,474579.98818099999
"POINT (128672.556799 474251.12410399999)",2006.58752509000,01.011.015100.2,01.011,01,01.011.015100,128672.55679900000,474251.12410399999
"POINT (129773.84168361395 479057.14429263538)",19616.23909030000,01.011.015300.1,01.011,01,01.011.015300,129547.09583100000,479782.73102100001
"POINT (127980.43391 478329.354521)",6570.29595310000,01.011.015300.2,01.011,01,01.011.015300,127980.43391000001,478329.35452100000
"POINT (128935.092405 478050.024515)",3926.89381608000,01.011.015300.3,01.011,01,01.011.015300,128935.09240500000,478050.02451500000
"POINT (128435.181068 477939.83575099998)",3357.30946794000,01.011.015300.4,01.011,01,01.011.015300,128435.18106800001,477939.83575099998
"POINT (131276.93968979627 476271.75934768096)",13111.51088520000,01.011.015300.5,01.011,01,01.011.015300,130687.40047300000,476906.64773500001
"POINT (128190.018519 476649.84669099998)",4695.04365015000,01.011.015300.6,01.011,01,01.011.015300,128190.01851900000,476649.84669099998
"POINT (133344.22922611533 474359.23983143159)",21754.28171130000,01.011.015800.1,01.011,01,01.011.015800,132119.80162200000,474495.28734300000
"POINT (170738.35974635906 509904.51212606771)",55282.83367250000,01.012.003000.2,01.012,01,01.012.003000,166634.84193299999,503935.75894299999
"POINT (135772.1879353715 482116.65225805558)",57495.57878430000,01.012.015900.1,01.012,01,01.012.015900,137666.87996600001,480521.12212700001
"POINT (151927.7091986915 470492.89373087371)",127919.80091900000,01.012.015900.2,01.012,01,01.012.015900,147033.66872399999,465717.16694400000
"POINT (158436.28650399999 477664.494698)",15367.67109420000,01.012.015900.3,01.012,01,01.012.015900,158436.28650399999,477664.49469800002
"POINT (155300.479033126 484506.80170946609)",90444.62939290000,01.012.016000.1,01.012,01,01.012.016000,149704.77292399999,487491.17830099998
"POINT (90008.446897915725 462349.92766381573)",113388.66537300000,01.013.016100.1,01.013,01,01.013.016100,95231.10593310000,467572.58669899998
"POINT (104763.05402 453445.708319)",155779.44714300000,01.013.016100.2,01.013,01,01.013.016100,104763.05402000000,453445.70831900003
"POINT (104697.77185128123 482369.15314301045)",38841.24236930000,01.013.016100.3,01.013,01,01.013.016100,105595.25754999999,480275.01984600001
"POINT (177809.65621630076 473976.2222079701)",233077.67415300000,01.016.017000.1,01.016,01,01.016.017000,173333.09132899999,454577.77436300000
"POINT (95629.249421700006 574720.1827)",0.00000000000,01.002.000400.9,01.002,01,01.002.000400,95629.24942170001,574720.18270000000
"POINT (125726.00132 473767.04208099999)",3847.90252858000,01.011.014300.4,01.011,01,01.011.014300,125726.00132000000,473767.04208099999
"POINT (126282.386579 473619.522126)",3523.50913011000,01.011.014300.5,01.011,01,01.011.014300,126282.38657900000,473619.52212600003
"POINT (125302.35765 473002.835022)",4153.21856952000,01.011.014300.6,01.011,01,01.011.014300,125302.35765000001,473002.83502200001
"POINT (123885.138979 473324.57922)",3569.61197028000,01.011.014500.1,01.011,01,01.011.014500,123885.13897900000,473324.57922000001
"POINT (124089.196714 472684.78242)",5115.23477905000,01.011.014500.2,01.011,01,01.011.014500,124089.19671400001,472684.78242000000
"POINT (125789.534392 472483.887827)",4376.09445691000,01.011.014500.3,01.011,01,01.011.014500,125789.53439200000,472483.88782700000
"POINT (123268.572739 472263.671695)",9034.47951561000,01.011.014500.4,01.011,01,01.011.014500,123268.57273900000,472263.67169500003
"POINT (125998.085085 471610.721773)",3080.11906090000,01.011.014500.5,01.011,01,01.011.014500,125998.08508500000,471610.72177300003
"POINT (125524.663203 471406.667848)",3198.37578476000,01.011.014500.6,01.011,01,01.011.014500,125524.66320300000,471406.66784800001
"POINT (125807.44795099999 470619.059641)",4101.95572742000,01.011.014500.7,01.011,01,01.011.014500,125807.44795099999,470619.05964100000
"POINT (126360.3406532493 469366.8943737963)",14100.73415750000,01.011.014500.8,01.011,01,01.011.014500,126859.18152899999,468777.35515700001
"POINT (126672.276817 473168.9988)",3235.01876993000,01.011.014600.1,01.011,01,01.011.014600,126672.27681700001,473168.99880000000
"POINT (126576.04687 472339.94376)",2675.50906321000,01.011.014600.2,01.011,01,01.011.014600,126576.04687000001,472339.94375999999
"POINT (127241.572849 472480.48895099998)",2393.73689529000,01.011.014600.3,01.011,01,01.011.014600,127241.57284900000,472480.48895099998
"POINT (127360.772417 472040.082989)",3606.31787101000,01.011.014600.4,01.011,01,01.011.014600,127360.77241700000,472040.08298900002
"POINT (126574.631003 471707.91794199997)",2087.44903303000,01.011.014600.5,01.011,01,01.011.014600,126574.63100300000,471707.91794199997
"POINT (127118.748354 471639.999787)",1500.73590135000,01.011.014600.6,01.011,01,01.011.014600,127118.74835400000,471639.99978700001
"POINT (127122.310459 471270.97009299998)",1798.25324965000,01.011.014600.7,01.011,01,01.011.014600,127122.31045900000,471270.97009299998
"POINT (126595.632434 471274.99799599999)",2095.75730715000,01.011.014600.8,01.011,01,01.011.014600,126595.63243400000,471274.99799599999
"POINT (127288.45158199999 473464.659996)",2948.64523938000,01.011.014700.3,01.011,01,01.011.014700,127288.45158199999,473464.65999600000
"POINT (127763.930613 473201.07725)",1891.18342373000,01.011.014700.4,01.011,01,01.011.014700,127763.93061300000,473201.07724999997
"POINT (127286.676047 472892.426959)",2401.12762613000,01.011.014700.5,01.011,01,01.011.014700,127286.67604700000,472892.42695900000
"POINT (128860.927666 473031.811498)",1519.20192195000,01.011.014800.1,01.011,01,01.011.014800,128860.92766600000,473031.81149800000
"POINT (128039.288784 472958.030875)",1494.76214542000,01.011.014800.2,01.011,01,01.011.014800,128039.28878400000,472958.03087500000
"POINT (128485.59946 472961.92086399999)",1489.04921526000,01.011.014800.3,01.011,01,01.011.014800,128485.59946000000,472961.92086399999
"POINT (128488.637142 472587.57344299997)",1851.44793277000,01.011.014800.4,01.011,01,01.011.014800,128488.63714200001,472587.57344299997
"POINT (127964.500253 472591.041474)",2070.87173820000,01.011.014800.5,01.011,01,01.011.014800,127964.50025300001,472591.04147400003
"POINT (128852.17656 472574.670831)",1466.11460269000,01.011.014800.6,01.011,01,01.011.014800,128852.17656000001,472574.67083100002
"POINT (128050.830988 472171.541289)",1782.36228560000,01.011.014800.7,01.011,01,01.011.014800,128050.83098800000,472171.54128900002
"POINT (128402.049796 472144.54367599997)",1486.62274862000,01.011.014800.8,01.011,01,01.011.014800,128402.04979600001,472144.54367599997
"POINT (128773.967791 472148.438646)",1729.63847823000,01.011.014800.9,01.011,01,01.011.014800,128773.96779100000,472148.43864600000
"POINT (129280.48979199999 471512.74558)",2696.18224735000,01.011.014900.1,01.011,01,01.011.014900,129280.48979199999,471512.74557999999
"POINT (128712.011362 471705.48961799999)",2102.57869850000,01.011.014900.2,01.011,01,01.011.014900,128712.01136200000,471705.48961799999
"POINT (128126.73665799999 471690.237305)",2081.76570889000,01.011.014900.3,01.011,01,01.011.014900,128126.73665799999,471690.23730500002
"POINT (127574.940277 471419.639235)",2347.95489906000,01.011.014900.4,01.011,01,01.011.014900,127574.94027700000,471419.63923500001
"POINT (129842.378282 471040.03329799999)",2341.46505154000,01.011.014900.5,01.011,01,01.011.014900,129842.37828200001,471040.03329799999
"POINT (128711.293037 471261.39781)",2276.45701494000,01.011.014900.6,01.011,01,01.011.014900,128711.29303700000,471261.39780999999
"POINT (128098.179787 471260.54957899998)",2097.96549817000,01.011.014900.7,01.011,01,01.011.014900,128098.17978700000,471260.54957899998
"POINT (129372.526378 470960.93347799999)",2375.17067909000,01.011.014900.8,01.011,01,01.011.014900,129372.52637800000,470960.93347799999
"POINT (129380.93256099999 473668.375705)",4063.31874477000,01.011.015100.3,01.011,01,01.011.015100,129380.93256099999,473668.37570500001
"POINT (128430.990455 473574.762424)",4229.28762473000,01.011.015100.4,01.011,01,01.011.015100,128430.99045500001,473574.76242400002
"POINT (129288.90827299999 472908.224287)",2204.67873704000,01.011.015100.5,01.011,01,01.011.015100,129288.90827299999,472908.22428700002
"POINT (129205.886684 472340.668436)",2150.27017707000,01.011.015100.6,01.011,01,01.011.015100,129205.88668400000,472340.66843600001
"POINT (129813.615728 471872.21069)",4027.28102893000,01.011.015100.7,01.011,01,01.011.015100,129813.61572800000,471872.21068999998
"POINT (128934.480544 470160.216854)",7487.80684812000,01.011.015200.1,01.011,01,01.011.015200,128934.48054400001,470160.21685400000
"POINT (126961.818145 470835.706668)",3823.85961448000,01.011.015200.2,01.011,01,01.011.015200,126961.81814500000,470835.70666800003
"POINT (129870.590165 470024.55969299999)",4633.53639351000,01.011.015200.3,01.011,01,01.011.015200,129870.59016500000,470024.55969299999
"POINT (129244.4350737265 466222.46139927354)",9424.92755673000,01.011.015400.1,01.011,01,01.011.015400,129788.62512000000,465678.27135300002
"POINT (131143.21318906976 462562.77391568088)",10793.79493960000,01.011.015400.2,01.011,01,01.011.015400,130009.48392600000,463197.66230299999
"POINT (129570.09192745303 461204.20933488739)",15590.09958480000,01.011.015400.3,01.011,01,01.011.015400,130658.47202000000,460433.27343599999
"POINT (130771.20699982048 467340.95636293018)",14659.55156460000,01.011.015400.4,01.011,01,01.011.015400,129138.63686100001,468474.68562599999
"POINT (132096.77288143162 465537.09151981765)",7547.59868935000,01.011.015500.1,01.011,01,01.011.015500,132232.82039300000,465899.88488400000
"POINT (131322.570954 465504.57624624931)",4901.69856825000,01.011.015500.2,01.011,01,01.011.015500,131322.57095400000,466003.41712200001
"POINT (133552.19820665952 464905.98662104557)",5936.88820032000,01.011.015500.3,01.011,01,01.011.015500,133234.75401300000,464815.28827999998
"POINT (131326.115085 464812.260297)",2548.85705462000,01.011.015500.4,01.011,01,01.011.015500,131326.11508500000,464812.26029700000
"POINT (131963.033662 464805.269853)",2498.35864653000,01.011.015500.5,01.011,01,01.011.015500,131963.03366200000,464805.26985300001
"POINT (131361.06815599999 463993.35084899998)",3517.51173442000,01.011.015500.6,01.011,01,01.011.015500,131361.06815599999,463993.35084899998
"POINT (131958.708515 464175.42167299998)",2531.57946182000,01.011.015500.7,01.011,01,01.011.015500,131958.70851500001,464175.42167299998
"POINT (132976.850481 464174.16656699998)",4098.74315387000,01.011.015600.1,01.011,01,01.011.015600,132976.85048100000,464174.16656699998
"POINT (134460.14286138603 464065.94606222789)",9636.98854258000,01.011.015600.2,01.011,01,01.011.015600,134686.88871400000,463612.45435700001
"POINT (133411.74311899999 463417.950996)",4410.89306496000,01.011.015600.3,01.011,01,01.011.015600,133411.74311899999,463417.95099600003
"POINT (131895.90041443164 463480.32406393299)",6990.68945501000,01.011.015600.4,01.011,01,01.011.015600,132031.94792599999,462618.68982400000
"POINT (132536.938222 463187.61606299999)",3968.84877398000,01.011.015600.5,01.011,01,01.011.015600,132536.93822200000,463187.61606299999
"POINT (134897.13912024931 462555.9372829544)",7797.85798924000,01.011.015600.6,01.011,01,01.011.015600,135395.97999600001,462646.63562399999
"POINT (133550.659377 462747.82834599999)",4656.91365224000,01.011.015600.7,01.011,01,01.011.015600,133550.65937700000,462747.82834599999
