year,sex,age,level1,level2,level3,level4,icd,total
1989,F,44,01,01.008,01.008.007600,01.008.007600.4,1749,4
1989,F,44,01,01.008,01.008.008800,01.008.008800.3,1749,2
1989,F,44,01,01.008,01.008.009200,01.008.009200.8,1749,2
1989,F,44,01,01.009,01.009.003100,01.009.003100.1,1749,2
1989,F,44,01,01.011,01.011.013100,01.011.013100.3,1749,2
1989,F,44,01,01.011,01.011.015600,01.011.015600.6,1749,2
1989,F,44,01,01.014,01.014.018600,01.014.018600.2,1749,2
1989,F,44,01,01.015,01.015.016900,01.015.016900.2,1749,2
1989,F,44,01,01.008,01.008.010900,01.008.010900.3,1911,2
1989,F,44,01,01.013,01.013.016300,01.013.016300.2,1915,2
1989,F,45,01,01.002,01.002.000600,01.002.000600.7,1623,2
1989,F,45,01,01.002,01.002.002000,01.002.002000.2,1629,2
1989,F,45,01,01.008,01.008.006800,01.008.006800.5,1740,2
1989,F,45,01,01.004,01.004.011300,01.004.011300.5,1742,2
1989,F,45,01,01.008,01.008.005400,01.008.005400.2,1743,2
1989,F,45,01,01.008,01.008.005500,01.008.005500.3,1743,2
1989,F,45,01,01.002,01.002.002200,01.002.002200.6,1744,4
1989,F,45,01,01.008,01.008.007500,01.008.007500.4,1744,2
1989,F,45,01,01.008,01.008.009600,01.008.009600.7,1744,2
1989,F,45,01,01.013,01.013.016700,01.013.016700.7,1744,2
1989,F,45,01,01.016,01.016.017100,01.016.017100.1,1744,2
1989,F,45,01,01.003,01.003.003300,01.003.003300.1,1745,2
1989,F,45,01,01.008,01.008.006900,01.008.006900.1,1745,2
1989,F,45,01,01.002,01.002.000400,01.002.000400.2,1749,2
1989,F,45,01,01.002,01.002.000500,01.002.000500.4,1749,2
1989,F,45,01,01.002,01.002.000500,01.002.000500.7,1749,2
1989,F,45,01,01.002,01.002.002200,01.002.002200.5,1749,2
1989,F,45,01,01.004,01.004.011700,01.004.011700.1,1749,2
1989,F,45,01,01.008,01.008.006600,01.008.006600.5,1749,2
1989,F,45,01,01.008,01.008.006700,01.008.006700.5,1749,2
1989,F,45,01,01.008,01.008.006800,01.008.006800.2,1749,2
1989,F,45,01,01.008,01.008.006800,01.008.006800.4,1749,2
1989,F,45,01,01.008,01.008.007700,01.008.007700.4,1749,2
1989,F,45,01,01.008,01.008.007700,01.008.007700.7,1749,2
1989,F,45,01,01.008,01.008.007800,01.008.007800.2,1749,2
1989,F,45,01,01.008,01.008.008800,01.008.008800.3,1749,2
1989,F,45,01,01.008,01.009.002700,01.009.002700.1,1749,2
1989,F,45,01,01.011,01.011.015600,01.011.015600.6,1749,2
1989,F,45,01,01.014,01.014.017800,01.014.017800.1,1749,2
1989,F,45,01,01.014,01.014.017800,01.014.017800.5,1749,2
1989,F,45,01,01.014,01.014.018500,01.014.018500.2,1749,2
1989,F,45,01,01.014,01.014.018500,01.014.018500.7,1749,2
1989,F,45,01,01.008,01.008.006900,01.008.006900.2,1917,2
1989,F,46,01,01.018,01.018.019100,01.018.019100.5,1623,2
1989,F,46,01,01.008,01.008.003900,01.008.003900.1,1629,2
1989,F,46,01,01.008,01.008.005100,01.008.005100.4,1629,2
1989,F,46,01,01.014,01.014.017600,01.014.017600.5,1629,2
1989,F,46,01,01.008,01.008.005100,01.008.005100.3,1740,2
1989,F,46,01,01.013,01.013.016200,01.013.016200.7,1740,2
1989,F,46,01,01.002,01.002.000500,01.002.000500.6,1741,2
1989,F,46,01,01.002,01.002.000700,01.002.000700.6,1741,2
1989,F,46,01,01.002,01.002.001400,01.002.001400.8,1741,2
1989,F,46,01,01.011,01.011.013400,01.011.013400.5,1741,2
1989,F,46,01,01.016,01.016.017000,01.016.017000.1,1741,2
1989,F,46,01,01.018,01.018.019400,01.018.019400.1,1741,2
1989,F,46,01,01.002,01.002.001400,01.002.001400.4,1742,2
1989,F,46,01,01.011,01.011.013200,01.011.013200.6,1742,2
1989,F,46,01,01.011,01.011.013300,01.011.013300.2,1742,2
1989,F,46,01,01.002,01.002.002300,01.002.002300.7,1743,2
1989,F,46,01,01.002,01.002.000400,01.002.000400.9,1744,2
1989,F,46,01,01.002,01.002.000700,01.002.000700.1,1744,2
1989,F,46,01,01.002,01.002.000800,01.002.000800.2,1744,2
1989,F,46,01,01.002,01.002.001500,01.002.001500.1,1744,2
1989,F,46,01,01.008,01.008.004600,01.008.004600.5,1744,2
1989,F,46,01,01.008,01.008.005100,01.008.005100.1,1744,2
1989,F,46,01,01.008,01.008.007700,01.008.007700.5,1744,2
1989,F,46,01,01.008,01.008.008400,01.008.008400.3,1744,2
1989,F,46,01,01.008,01.008.009700,01.008.009700.4,1744,2
1989,F,46,01,01.008,01.008.010500,01.008.010500.6,1744,2
1989,F,46,01,01.015,01.015.016200,01.015.016200.2,1744,2
1989,F,46,01,01.014,01.014.017300,01.014.017300.3,1745,2
1989,F,46,01,01.011,01.011.013900,01.011.013900.5,1748,2
1989,F,46,01,01.001,01.001.000100,01.001.000100.1,1749,2
1989,F,46,01,01.002,01.002.000400,01.002.000400.3,1749,4
1989,F,46,01,01.002,01.002.000500,01.002.000500.5,1749,4
1989,F,46,01,01.002,01.002.000500,01.002.000500.8,1749,2
1989,F,46,01,01.002,01.002.000800,01.002.000800.6,1749,2
1989,F,46,01,01.002,01.002.000900,01.002.000900.7,1749,2
1989,F,46,01,01.002,01.002.001600,01.002.001600.5,1749,2
1989,F,46,01,01.004,01.004.011300,01.004.011300.3,1749,2
1989,F,46,01,01.004,01.004.011500,01.004.011500.6,1749,2
1989,F,46,01,01.004,01.004.011900,01.004.011900.3,1749,2
1989,F,46,01,01.007,01.007.012100,01.007.012100.3,1749,2
1989,F,46,01,01.008,01.008.001000,01.008.001000.3,1749,2
1989,F,46,01,01.008,01.008.004100,01.008.004100.2,1749,2
1989,F,46,01,01.008,01.008.004100,01.008.004100.7,1749,2
1989,F,46,01,01.008,01.008.004300,01.008.004300.3,1749,2
1989,F,46,01,01.008,01.008.004400,01.008.004400.3,1749,2
1989,F,46,01,01.008,01.008.004600,01.008.004600.8,1749,2
1989,F,46,01,01.008,01.008.004800,01.008.004800.2,1749,2
1989,F,46,01,01.008,01.008.005500,01.008.005500.6,1749,4
1989,F,46,01,01.008,01.008.005600,01.008.005600.5,1749,2
1989,F,46,01,01.008,01.008.006700,01.008.006700.3,1749,4
1989,F,46,01,01.008,01.008.007600,01.008.007600.1,1749,2
1989,F,46,01,01.008,01.008.007600,01.008.007600.4,1749,2
1989,F,46,01,01.008,01.008.007700,01.008.007700.5,1749,2
1989,F,46,01,01.008,01.008.007900,01.008.007900.4,1749,2
1989,F,46,01,01.008,01.008.008400,01.008.008400.4,1749,2
1989,F,46,01,01.008,01.008.008700,01.008.008700.4,1749,2
1989,F,46,01,01.008,01.008.008900,01.008.008900.5,1749,2
1989,F,46,01,01.008,01.008.009000,01.008.009000.2,1749,4
1989,F,46,01,01.008,01.008.009100,01.008.009100.4,1749,2
1989,F,46,01,01.008,01.008.009400,01.008.009400.6,1749,2
1989,F,46,01,01.008,01.008.010700,01.008.010700.1,1749,6
1989,F,46,01,01.008,01.008.010800,01.008.010800.2,1749,2
1989,F,46,01,01.008,01.008.010900,01.008.010900.7,1749,2
1989,F,46,01,01.011,01.011.013000,01.011.013000.7,1749,2
1989,F,46,01,01.011,01.011.013200,01.011.013200.2,1749,2
1989,F,46,01,01.011,01.011.013400,01.011.013400.3,1749,2
1989,F,46,01,01.011,01.011.015200,01.011.015200.3,1749,2
1989,F,46,01,01.014,01.014.017900,01.014.017900.1,1749,4
1989,F,46,01,01.014,01.014.018600,01.014.018600.3,1749,2
1989,F,46,01,01.014,01.014.018600,01.014.018600.5,1749,4
1989,F,46,01,01.014,01.014.018800,01.014.018800.1,1749,2
1989,F,46,01,01.015,01.015.016200,01.015.016200.2,1749,2
1989,F,46,01,01.016,01.016.017100,01.016.017100.1,1749,2
1989,F,46,01,01.008,01.008.007500,01.008.007500.5,1881,2
1989,F,46,01,01.009,01.009.002900,01.009.002900.1,1889,2
1989,F,46,01,01.011,01.011.013000,01.011.013000.7,1890,2
1989,F,47,01,01.008,01.008.010700,01.008.010700.4,1622,2
1989,F,47,01,01.008,01.008.005500,01.008.005500.1,1623,2
1989,F,47,01,01.011,01.011.013400,01.011.013400.1,1623,2
1989,F,47,01,01.002,01.002.000700,01.002.000700.7,1625,2
1989,F,47,01,01.015,01.015.016900,01.015.016900.3,1625,2
1989,F,47,01,01.018,01.018.019400,01.018.019400.3,1625,2
1989,F,47,01,01.002,01.002.000800,01.002.000800.7,1741,2
1989,F,47,01,01.011,01.011.012600,01.011.012600.1,1741,2
1989,F,47,01,01.011,01.011.013300,01.011.013300.6,1741,2
1989,F,47,01,01.018,01.018.019200,01.018.019200.1,1741,2
1989,F,47,01,01.018,01.018.019400,01.018.019400.2,1741,2
1989,F,47,01,01.002,01.002.001300,01.002.001300.1,1742,2
1989,F,47,01,01.008,01.008.004700,01.008.004700.7,1742,2
1989,F,47,01,01.008,01.008.007000,01.008.007000.2,1742,2
1989,F,47,01,01.011,01.011.014500,01.011.014500.2,1742,2
1989,F,47,01,01.002,01.002.000500,01.002.000500.1,1744,2
1989,F,47,01,01.002,01.002.001100,01.002.001100.6,1744,2
1989,F,47,01,01.003,01.003.003300,01.003.003300.1,1744,2
1989,F,47,01,01.008,01.008.003900,01.008.003900.4,1744,2
1989,F,47,01,01.008,01.008.005700,01.008.005700.1,1744,2
1989,F,47,01,01.008,01.008.010700,01.008.010700.5,1744,2
1989,F,47,01,01.013,01.013.016600,01.013.016600.2,1744,2
1989,F,47,01,01.018,01.018.019200,01.018.019200.3,1744,2
1989,F,47,01,01.008,01.008.008200,01.008.008200.6,1745,2
1989,F,47,01,01.014,01.014.018400,01.014.018400.2,1746,2
1989,F,47,01,01.008,01.008.008700,01.008.008700.2,1748,2
1989,F,47,01,01.008,01.008.010700,01.008.010700.7,1748,2
1989,F,47,01,01.002,01.002.000400,01.002.000400.1,1749,2
1989,F,47,01,01.002,01.002.000400,01.002.000400.4,1749,2
1989,F,47,01,01.004,01.004.011300,01.004.011300.1,1749,2
1989,F,47,01,01.004,01.004.011500,01.004.011500.5,1749,2
1989,F,47,01,01.004,01.004.011600,01.004.011600.9,1749,2
1989,F,47,01,01.004,01.004.011700,01.004.011700.7,1749,2
1989,F,47,01,01.004,01.004.011700,01.004.011700.8,1749,2
1989,F,47,01,01.006,01.006.002500,01.006.002500.3,1749,2
1989,F,47,01,01.007,01.007.012000,01.007.012000.2,1749,2
1989,F,47,01,01.008,01.008.004300,01.008.004300.1,1749,2
1989,F,47,01,01.008,01.008.005500,01.008.005500.4,1749,2
1989,F,47,01,01.008,01.008.005500,01.008.005500.5,1749,2
1989,F,47,01,01.008,01.008.005600,01.008.005600.4,1749,2
1989,F,47,01,01.008,01.008.005900,01.008.005900.6,1749,2
1989,F,47,01,01.008,01.008.006500,01.008.006500.2,1749,2
1989,F,47,01,01.008,01.008.008700,01.008.008700.7,1749,2
1989,F,47,01,01.008,01.008.009200,01.008.009200.5,1749,2
1989,F,47,01,01.008,01.008.009600,01.008.009600.9,1749,6
1989,F,47,01,01.008,01.008.010500,01.008.010500.5,1749,2
1989,F,47,01,01.008,01.008.010900,01.008.010900.3,1749,2
1989,F,47,01,01.009,01.009.002700,01.009.002700.3,1749,2
1989,F,47,01,01.009,01.009.002900,01.009.002900.1,1749,2
1989,F,47,01,01.011,01.011.012700,01.011.012700.3,1749,2
1989,F,47,01,01.011,01.011.014000,01.011.014000.3,1749,2
1989,F,47,01,01.011,01.011.014400,01.011.014400.3,1749,2
1989,F,47,01,01.011,01.011.014600,01.011.014600.7,1749,2
1989,F,47,01,01.011,01.011.015200,01.011.015200.1,1749,2
1989,F,47,01,01.011,01.011.015700,01.011.015700.4,1749,2
1989,F,47,01,01.014,01.014.018100,01.014.018100.6,1749,2
1989,F,47,01,01.014,01.014.018600,01.014.018600.1,1749,2
1989,F,47,01,01.014,01.014.018600,01.014.018600.4,1749,2
1989,F,47,01,01.014,01.014.018600,01.014.018600.6,1749,2
1989,F,47,01,01.015,01.015.016900,01.015.016900.2,1749,2
1989,F,47,01,01.015,01.015.016900,01.015.016900.3,1749,4
1989,F,47,01,01.016,01.016.017000,01.016.017000.2,1749,2
1989,F,47,01,01.008,01.008.009600,01.008.009600.8,1889,2
1989,F,47,01,01.003,01.003.003400,01.003.003400.5,1911,2
1989,F,48,01,01.002,01.002.001000,01.002.001000.1,1550,2
1989,F,48,01,01.009,01.009.002700,01.009.002700.3,1552,2
1989,F,48,01,01.008,01.008.007500,01.008.007500.8,1623,2
1989,F,48,01,01.002,01.002.000500,01.002.000500.5,1625,2
1989,F,48,01,01.004,01.004.011900,01.004.011900.2,1629,2
1989,F,48,01,01.008,01.008.003901,01.008.003901.7,1629,2
1989,F,48,01,01.008,01.008.008700,01.008.008700.6,1629,2
1989,F,48,01,01.002,01.002.002200,01.002.002200.6,1740,2
1989,F,48,01,01.002,01.002.000600,01.002.000600.8,1741,2
1989,F,48,01,01.002,01.002.000700,01.002.000700.5,1741,2
1989,F,48,01,01.002,01.002.001200,01.002.001200.3,1741,2
1989,F,48,01,01.008,01.008.005000,01.008.005000.6,1741,2
1989,F,48,01,01.008,01.008.007000,01.008.007000.6,1741,2
1989,F,48,01,01.014,01.014.017200,01.014.017200.2,1741,2
1989,F,48,01,01.014,01.014.017600,01.014.017600.1,1741,2
1989,F,48,01,01.002,01.002.002200,01.002.002200.2,1742,2
1989,F,48,01,01.008,01.008.005300,01.008.005300.4,1742,2
1989,F,48,01,01.008,01.008.009000,01.008.009000.5,1742,2
1989,F,48,01,01.011,01.011.014600,01.011.014600.1,1742,2
1989,F,48,01,01.013,01.013.016600,01.013.016600.6,1742,2
1989,F,48,01,01.014,01.014.017600,01.014.017600.3,1742,2
1989,F,48,01,01.002,01.002.000500,01.002.000500.8,1744,2
1989,F,48,01,01.002,01.002.001100,01.002.001100.4,1744,2
1989,F,48,01,01.002,01.002.002100,01.002.002100.5,1744,2
1989,F,48,01,01.003,01.003.003400,01.003.003400.5,1744,2
1989,F,48,01,01.007,01.007.012100,01.007.012100.3,1744,2
1989,F,48,01,01.008,01.008.009700,01.008.009700.7,1744,2
1989,F,48,01,01.008,01.008.010100,01.008.010100.6,1744,2
1989,F,48,01,01.008,01.008.010500,01.008.010500.4,1744,2
1989,F,48,01,01.011,01.011.013000,01.011.013000.2,1744,2
1989,F,48,01,01.013,01.013.016200,01.013.016200.4,1744,2
1989,F,48,01,01.015,01.015.016200,01.015.016200.3,1744,2
1989,F,48,01,01.018,01.018.019500,01.018.019500.2,1744,2
1989,F,48,01,01.008,01.008.005100,01.008.005100.2,1745,2
1989,F,48,01,01.002,01.002.001300,01.002.001300.5,1746,2
1989,F,48,01,01.008,01.008.007800,01.008.007800.3,1748,2
1989,F,48,01,01.002,01.002.000300,01.002.000300.2,1749,2
1989,F,48,01,01.002,01.002.000300,01.002.000300.4,1749,2
1989,F,48,01,01.002,01.002.000400,01.002.000400.7,1749,2
1989,F,48,01,01.002,01.002.000400,01.002.000400.9,1749,2
1989,F,48,01,01.002,01.002.000800,01.002.000800.2,1749,2
1989,F,48,01,01.002,01.002.001800,01.002.001800.5,1749,2
1989,F,48,01,01.003,01.003.003400,01.003.003400.4,1749,2
1989,F,48,01,01.004,01.004.011700,01.004.011700.5,1749,2
1989,F,48,01,01.007,01.007.012200,01.007.012200.4,1749,2
1989,F,48,01,01.008,01.008.001000,01.008.001000.7,1749,2
1989,F,48,01,01.008,01.008.002900,01.008.002900.6,1749,4
1989,F,48,01,01.008,01.008.003700,01.008.003700.4,1749,4
1989,F,48,01,01.008,01.008.003901,01.008.003901.5,1749,2
1989,F,48,01,01.008,01.008.004400,01.008.004400.6,1749,2
1989,F,48,01,01.008,01.008.004600,01.008.004600.6,1749,2
1989,F,48,01,01.008,01.008.004700,01.008.004700.6,1749,2
1989,F,48,01,01.008,01.008.005700,01.008.005700.5,1749,2
1989,F,48,01,01.008,01.008.005900,01.008.005900.5,1749,4
1989,F,48,01,01.008,01.008.006400,01.008.006400.1,1749,2
1989,F,48,01,01.008,01.008.006500,01.008.006500.4,1749,2
1989,F,48,01,01.008,01.008.007800,01.008.007800.3,1749,2
1989,F,48,01,01.008,01.008.008800,01.008.008800.1,1749,2
1989,F,48,01,01.008,01.008.008800,01.008.008800.4,1749,2
1989,F,48,01,01.008,01.008.009000,01.008.009000.1,1749,2
1989,F,48,01,01.008,01.008.009600,01.008.009600.7,1749,2
1989,F,48,01,01.008,01.008.010300,01.008.010300.8,1749,2
1989,F,48,01,01.008,01.008.010600,01.008.010600.5,1749,4
1989,F,48,01,01.011,01.011.012800,01.011.012800.7,1749,2
1989,F,48,01,01.011,01.011.015500,01.011.015500.4,1749,2
1989,F,48,01,01.014,01.014.017800,01.014.017800.4,1749,4
1989,F,48,01,01.014,01.014.018000,01.014.018000.1,1749,4
1989,F,48,01,01.014,01.014.018400,01.014.018400.1,1749,2
1989,F,48,01,01.008,01.008.004400,01.008.004400.6,1889,2
1989,F,48,01,01.008,01.008.004500,01.008.004500.5,1890,2
1989,F,48,01,01.011,01.011.015700,01.011.015700.4,1910,2
1989,F,48,01,01.008,01.008.008800,01.008.008800.3,1911,2
1989,F,48,01,01.002,01.002.001400,01.002.001400.8,1913,2
1989,F,48,01,01.006,01.006.002600,01.006.002600.1,1913,2
1989,F,48,01,01.007,01.007.012400,01.007.012400.2,1917,2
1989,F,49,01,01.008,01.008.008300,01.008.008300.7,1550,2
1989,F,49,01,01.008,01.008.003900,01.008.003900.4,1625,2
1989,F,49,01,01.008,01.008.005800,01.008.005800.6,1629,2
1989,F,49,01,01.011,01.011.015100,01.011.015100.1,1741,2
1989,F,49,01,01.014,01.014.018200,01.014.018200.2,1741,2
1989,F,49,01,01.002,01.002.001400,01.002.001400.6,1744,2
1989,F,49,01,01.002,01.002.001500,01.002.001500.4,1744,2
1989,F,49,01,01.011,01.011.013600,01.011.013600.8,1744,4
1989,F,49,01,01.008,01.008.005500,01.008.005500.3,1749,2
1989,F,49,01,01.008,01.008.005700,01.008.005700.1,1749,2
1989,F,49,01,01.008,01.008.006200,01.008.006200.4,1749,2
1989,F,49,01,01.008,01.008.006200,01.008.006200.5,1749,2
1989,F,49,01,01.008,01.008.006200,01.008.006200.6,1749,2
1989,F,49,01,01.008,01.008.008800,01.008.008800.6,1749,2
1989,F,49,01,01.008,01.008.009600,01.008.009600.6,1749,2
1989,F,49,01,01.008,01.008.010500,01.008.010500.3,1749,2
1989,F,49,01,01.011,01.011.013000,01.011.013000.1,1749,2
1989,F,49,01,01.011,01.011.014100,01.011.014100.7,1749,2
1989,F,49,01,01.014,01.014.018000,01.014.018000.2,1749,2
1989,F,49,01,01.014,01.014.018300,01.014.018300.5,1749,2
1989,F,49,01,01.018,01.018.019500,01.018.019500.2,1749,2
1989,F,50,01,01.018,01.018.019300,01.018.019300.3,1622,2
1989,F,50,01,01.009,01.009.003200,01.009.003200.2,1629,2
1989,F,50,01,01.002,01.002.000800,01.002.000800.5,1741,2
1989,F,50,01,01.008,01.008.007700,01.008.007700.5,1742,2
1989,F,50,01,01.008,01.008.007800,01.008.007800.5,1742,2
1989,F,50,01,01.008,01.008.007700,01.008.007700.3,1743,2
1989,F,50,01,01.002,01.002.000500,01.002.000500.8,1744,2
1989,F,50,01,01.002,01.002.000800,01.002.000800.6,1744,2
1989,F,50,01,01.002,01.002.001000,01.002.001000.6,1744,2
1989,F,50,01,01.008,01.008.007800,01.008.007800.7,1744,2
1989,F,50,01,01.008,01.008.008700,01.008.008700.3,1744,2
1989,F,50,01,01.011,01.011.013600,01.011.013600.8,1744,2
1989,F,50,01,01.015,01.015.016200,01.015.016200.4,1744,2
1989,F,50,01,01.002,01.002.002000,01.002.002000.4,1745,2
1989,F,50,01,01.011,01.011.013500,01.011.013500.7,1745,2
1989,F,50,01,01.002,01.002.000800,01.002.000800.7,1749,2
1989,F,50,01,01.002,01.002.002200,01.002.002200.5,1749,2
1989,F,50,01,01.004,01.004.011500,01.004.011500.6,1749,2
1989,F,50,01,01.008,01.008.003500,01.008.003500.2,1749,2
1989,F,50,01,01.008,01.008.003700,01.008.003700.6,1749,2
1989,F,50,01,01.008,01.008.004100,01.008.004100.1,1749,4
1989,F,50,01,01.008,01.008.004200,01.008.004200.4,1749,2
1989,F,50,01,01.008,01.008.004400,01.008.004400.8,1749,2
1989,F,50,01,01.008,01.008.005700,01.008.005700.5,1749,2
1989,F,50,01,01.008,01.008.006700,01.008.006700.6,1749,2
1989,F,50,01,01.008,01.008.008700,01.008.008700.3,1749,4
1989,F,50,01,01.008,01.008.008800,01.008.008800.1,1749,2
1989,F,50,01,01.008,01.008.009500,01.008.009500.3,1749,2
1989,F,50,01,01.008,01.008.010800,01.008.010800.2,1749,4
1989,F,50,01,01.014,01.014.018500,01.014.018500.5,1749,2
1989,F,50,01,01.018,01.018.019400,01.018.019400.3,1882,2
1989,F,50,01,01.002,01.002.000800,01.002.000800.7,1889,2
1989,F,50,01,01.008,01.008.010300,01.008.010300.7,1890,2
1989,F,50,01,01.014,01.014.018400,01.014.018400.2,1919,2
1989,F,51,01,01.014,01.014.017700,01.014.017700.8,1550,2
1989,F,51,01,01.004,01.004.011300,01.004.011300.3,1623,2
1989,F,51,01,01.008,01.008.004400,01.008.004400.4,1624,2
1989,F,51,01,01.004,01.004.011900,01.004.011900.3,1625,2
1989,F,51,01,01.008,01.008.005500,01.008.005500.3,1629,2
1989,F,51,01,01.008,01.008.005700,01.008.005700.2,1629,2
1989,F,51,01,01.008,01.008.006800,01.008.006800.3,1629,2
1989,F,51,01,01.008,01.008.007700,01.008.007700.7,1629,2
1989,F,51,01,01.018,01.018.019500,01.018.019500.2,1740,2
1989,F,51,01,01.002,01.002.001500,01.002.001500.5,1741,2
1989,F,51,01,01.008,01.008.005000,01.008.005000.5,1741,2
1989,F,51,01,01.008,01.008.007600,01.008.007600.3,1741,2
1989,F,51,01,01.007,01.007.012500,01.007.012500.1,1742,2
1989,F,51,01,01.008,01.008.006800,01.008.006800.5,1742,2
1989,F,51,01,01.002,01.002.000500,01.002.000500.4,1743,2
1989,F,51,01,01.002,01.002.000900,01.002.000900.1,1744,2
1989,F,51,01,01.002,01.002.001100,01.002.001100.1,1744,2
1989,F,51,01,01.008,01.008.007200,01.008.007200.1,1744,2
1989,F,51,01,01.008,01.008.010700,01.008.010700.5,1744,2
1989,F,51,01,01.011,01.011.014400,01.011.014400.2,1744,2
1989,F,51,01,01.011,01.011.014600,01.011.014600.4,1744,2
1989,F,51,01,01.011,01.011.015000,01.011.015000.3,1744,2
1989,F,51,01,01.014,01.014.017200,01.014.017200.3,1744,2
1989,F,51,01,01.018,01.018.019200,01.018.019200.2,1744,2
1989,F,51,01,01.002,01.002.002200,01.002.002200.1,1745,2
1989,F,51,01,01.008,01.008.005300,01.008.005300.7,1748,2
1989,F,51,01,01.011,01.011.013600,01.011.013600.7,1748,2
1989,F,51,01,01.002,01.002.001300,01.002.001300.2,1749,2
1989,F,51,01,01.002,01.002.001400,01.002.001400.4,1749,2
1989,F,51,01,01.002,01.002.002100,01.002.002100.7,1749,4
1989,F,51,01,01.003,01.003.003400,01.003.003400.3,1749,2
1989,F,51,01,01.004,01.004.011200,01.004.011200.1,1749,2
1989,F,51,01,01.004,01.004.011800,01.004.011800.1,1749,4
1989,F,51,01,01.007,01.007.012000,01.007.012000.1,1749,2
1989,F,51,01,01.007,01.007.012100,01.007.012100.6,1749,2
1989,F,51,01,01.007,01.007.012200,01.007.012200.4,1749,2
1989,F,51,01,01.008,01.008.004200,01.008.004200.1,1749,2
1989,F,51,01,01.008,01.008.005400,01.008.005400.4,1749,2
1989,F,51,01,01.008,01.008.005600,01.008.005600.3,1749,2
1989,F,51,01,01.008,01.008.005900,01.008.005900.6,1749,2
1989,F,51,01,01.008,01.008.006100,01.008.006100.4,1749,2
1989,F,51,01,01.008,01.008.006400,01.008.006400.5,1749,2
1989,F,51,01,01.008,01.008.006700,01.008.006700.1,1749,2
1989,F,51,01,01.008,01.008.007600,01.008.007600.3,1749,2
1989,F,51,01,01.008,01.008.007700,01.008.007700.2,1749,2
1989,F,51,01,01.008,01.008.007800,01.008.007800.5,1749,2
1989,F,51,01,01.008,01.008.007900,01.008.007900.2,1749,2
1989,F,51,01,01.008,01.008.008400,01.008.008400.4,1749,2
1989,F,51,01,01.008,01.008.008800,01.008.008800.5,1749,2
1989,F,51,01,01.008,01.008.009600,01.008.009600.5,1749,2
1989,F,51,01,01.008,01.008.009700,01.008.009700.3,1749,2
1989,F,51,01,01.008,01.008.009700,01.008.009700.5,1749,2
1989,F,51,01,01.011,01.011.013700,01.011.013700.7,1749,2
1989,F,51,01,01.011,01.011.014300,01.011.014300.5,1749,2
1989,F,51,01,01.011,01.011.014500,01.011.014500.5,1749,2
1989,F,51,01,01.012,01.012.003000,01.012.003000.2,1749,2
1989,F,51,01,01.013,01.013.016300,01.013.016300.7,1749,2
1989,F,51,01,01.013,01.013.016300,01.013.016300.8,1749,2
1989,F,51,01,01.013,01.013.016800,01.013.016800.2,1749,2
1989,F,51,01,01.014,01.014.017700,01.014.017700.8,1749,2
1989,F,51,01,01.014,01.014.018600,01.014.018600.5,1749,2
1989,F,51,01,01.018,01.018.019300,01.018.019300.2,1749,2
1989,F,51,01,01.008,01.008.005600,01.008.005600.1,1889,2
1989,F,51,01,01.008,01.008.009200,01.008.009200.8,1889,2
1989,F,51,01,01.013,01.013.016300,01.013.016300.7,1889,2
1989,F,51,01,01.002,01.002.000300,01.002.000300.1,1890,4
