SAHSU_GRD_LEVEL4,AREANAME,GID,GEOGRAPHIC_CENTROID
"01.011.015600.1","01.011.015600.1","1052","{""type"":""Point"",""coordinates"":[-6.07809,54.0043]}"
"01.011.015600.2","01.011.015600.2","1053","{""type"":""Point"",""coordinates"":[-6.03861,53.9987]}"
"01.011.015600.3","01.011.015600.3","1054","{""type"":""Point"",""coordinates"":[-6.06726,53.9969]}"
"01.011.015600.4","01.011.015600.4","1055","{""type"":""Point"",""coordinates"":[-6.08888,53.9893]}"
"01.011.015600.5","01.011.015600.5","1056","{""type"":""Point"",""coordinates"":[-6.08186,53.9955]}"
"01.011.015600.6","01.011.015600.6","1057","{""type"":""Point"",""coordinates"":[-6.02441,53.9929]}"
"01.011.015600.7","01.011.015600.7","1058","{""type"":""Point"",""coordinates"":[-6.06301,53.9921]}"
"01.011.015700.1","01.011.015700.1","1059","{""type"":""Point"",""coordinates"":[-6.02817,53.9851]}"
"01.011.015700.2","01.011.015700.2","1060","{""type"":""Point"",""coordinates"":[-6.06309,53.983]}"
"01.011.015700.3","01.011.015700.3","1061","{""type"":""Point"",""coordinates"":[-6.03827,53.9494]}"
"01.011.015700.4","01.011.015700.4","1062","{""type"":""Point"",""coordinates"":[-6.08154,53.9432]}"
"01.011.015800.1","01.011.015800.1","1063","{""type"":""Point"",""coordinates"":[-6.09207,54.0944]}"
"01.011.015800.2","01.011.015800.2","1064","{""type"":""Point"",""coordinates"":[-6.0902,54.0618]}"
"01.012.003000.2","01.012.003000.2","1065","{""type"":""Point"",""coordinates"":[-5.5394,54.391]}"
"01.012.015900.1","01.012.015900.1","1066","{""type"":""Point"",""coordinates"":[-6.07724,54.1474]}"
"01.012.015900.2","01.012.015900.2","1067","{""type"":""Point"",""coordinates"":[-5.85116,54.0191]}"
"01.012.015900.3","01.012.015900.3","1068","{""type"":""Point"",""coordinates"":[-5.70377,54.1377]}"
"01.012.016000.1","01.012.016000.1","1069","{""type"":""Point"",""coordinates"":[-5.8531,54.2129]}"
"01.013.016000.2","01.013.016000.2","1070","{""type"":""Point"",""coordinates"":[-6.23947,54.0508]}"
"01.013.016000.3","01.013.016000.3","1071","{""type"":""Point"",""coordinates"":[-6.21265,54.0667]}"
"01.013.016100.1","01.013.016100.1","1072","{""type"":""Point"",""coordinates"":[-6.70383,54.0085]}"
"01.013.016100.2","01.013.016100.2","1073","{""type"":""Point"",""coordinates"":[-6.52757,53.8701]}"
"01.013.016100.3","01.013.016100.3","1074","{""type"":""Point"",""coordinates"":[-6.48437,54.1285]}"
"01.013.016200.1","01.013.016200.1","1075","{""type"":""Point"",""coordinates"":[-6.21658,54.0009]}"
"01.013.016200.2","01.013.016200.2","1076","{""type"":""Point"",""coordinates"":[-6.2881,53.9767]}"
"01.013.016200.3","01.013.016200.3","1077","{""type"":""Point"",""coordinates"":[-6.28647,53.9162]}"
"01.013.016200.4","01.013.016200.4","1078","{""type"":""Point"",""coordinates"":[-6.30097,53.8583]}"
"01.013.016200.5","01.013.016200.5","1079","{""type"":""Point"",""coordinates"":[-6.32287,53.8057]}"
"01.013.016200.6","01.013.016200.6","1080","{""type"":""Point"",""coordinates"":[-6.29918,53.8156]}"
"01.013.016200.7","01.013.016200.7","1081","{""type"":""Point"",""coordinates"":[-6.45469,53.7698]}"
"01.013.016300.1","01.013.016300.1","1082","{""type"":""Point"",""coordinates"":[-6.14214,53.963]}"
"01.013.016300.2","01.013.016300.2","1083","{""type"":""Point"",""coordinates"":[-6.15803,53.9562]}"
"01.013.016300.3","01.013.016300.3","1084","{""type"":""Point"",""coordinates"":[-6.13316,53.956]}"
"01.013.016300.4","01.013.016300.4","1085","{""type"":""Point"",""coordinates"":[-6.14555,53.9559]}"
"01.013.016300.5","01.013.016300.5","1086","{""type"":""Point"",""coordinates"":[-6.16268,53.9491]}"
"01.013.016300.6","01.013.016300.6","1087","{""type"":""Point"",""coordinates"":[-6.14525,53.9506]}"
"01.013.016300.7","01.013.016300.7","1088","{""type"":""Point"",""coordinates"":[-6.12601,53.9508]}"
"01.013.016300.8","01.013.016300.8","1089","{""type"":""Point"",""coordinates"":[-6.13582,53.9512]}"
"01.013.016400.1","01.013.016400.1","1090","{""type"":""Point"",""coordinates"":[-6.14263,53.9463]}"
"01.013.016400.2","01.013.016400.2","1091","{""type"":""Point"",""coordinates"":[-6.12667,53.9448]}"
"01.013.016400.3","01.013.016400.3","1092","{""type"":""Point"",""coordinates"":[-6.11663,53.9424]}"
"01.013.016400.4","01.013.016400.4","1093","{""type"":""Point"",""coordinates"":[-6.16238,53.9396]}"
"01.013.016400.5","01.013.016400.5","1094","{""type"":""Point"",""coordinates"":[-6.13901,53.936]}"
"01.013.016400.6","01.013.016400.6","1095","{""type"":""Point"",""coordinates"":[-6.12923,53.9382]}"
"01.013.016400.7","01.013.016400.7","1096","{""type"":""Point"",""coordinates"":[-6.12432,53.9324]}"
"01.013.016400.8","01.013.016400.8","1097","{""type"":""Point"",""coordinates"":[-6.09234,53.9285]}"
"01.013.016500.1","01.013.016500.1","1098","{""type"":""Point"",""coordinates"":[-6.17944,53.9167]}"
"01.013.016500.2","01.013.016500.2","1099","{""type"":""Point"",""coordinates"":[-6.11188,53.9142]}"
"01.013.016600.1","01.013.016600.1","1100","{""type"":""Point"",""coordinates"":[-6.23001,53.8949]}"
"01.013.016600.2","01.013.016600.2","1101","{""type"":""Point"",""coordinates"":[-6.20838,53.8902]}"
"01.013.016600.3","01.013.016600.3","1102","{""type"":""Point"",""coordinates"":[-6.14965,53.8838]}"
"01.013.016600.4","01.013.016600.4","1103","{""type"":""Point"",""coordinates"":[-6.17145,53.8903]}"
"01.013.016600.5","01.013.016600.5","1104","{""type"":""Point"",""coordinates"":[-6.1588,53.8921]}"
"01.013.016600.6","01.013.016600.6","1105","{""type"":""Point"",""coordinates"":[-6.1917,53.8789]}"
"01.013.016600.7","01.013.016600.7","1106","{""type"":""Point"",""coordinates"":[-6.22262,53.8711]}"
"01.013.016700.1","01.013.016700.1","1107","{""type"":""Point"",""coordinates"":[-6.24973,53.8831]}"
"01.013.016700.2","01.013.016700.2","1108","{""type"":""Point"",""coordinates"":[-6.2397,53.8774]}"
"01.013.016700.3","01.013.016700.3","1109","{""type"":""Point"",""coordinates"":[-6.25669,53.8752]}"
"01.013.016700.4","01.013.016700.4","1110","{""type"":""Point"",""coordinates"":[-6.2598,53.869]}"
"01.013.016700.5","01.013.016700.5","1111","{""type"":""Point"",""coordinates"":[-6.23889,53.8707]}"
"01.013.016700.6","01.013.016700.6","1112","{""type"":""Point"",""coordinates"":[-6.24212,53.8622]}"
"01.013.016700.7","01.013.016700.7","1113","{""type"":""Point"",""coordinates"":[-6.2631,53.862]}"
"01.013.016800.1","01.013.016800.1","1114","{""type"":""Point"",""coordinates"":[-6.08862,53.8696]}"
"01.013.016800.2","01.013.016800.2","1115","{""type"":""Point"",""coordinates"":[-6.15854,53.8249]}"
"01.013.016800.3","01.013.016800.3","1116","{""type"":""Point"",""coordinates"":[-6.20568,53.7485]}"
"01.014.017200.1","01.014.017200.1","1117","{""type"":""Point"",""coordinates"":[-7.15952,53.5776]}"
"01.014.017200.2","01.014.017200.2","1118","{""type"":""Point"",""coordinates"":[-7.26151,53.5386]}"
"01.014.017200.3","01.014.017200.3","1119","{""type"":""Point"",""coordinates"":[-7.37608,53.5209]}"
"01.014.017200.4","01.014.017200.4","1120","{""type"":""Point"",""coordinates"":[-7.32658,53.359]}"
"01.014.017200.5","01.014.017200.5","1121","{""type"":""Point"",""coordinates"":[-7.42267,53.4519]}"
"01.014.017200.7","01.014.017200.7","1122","{""type"":""Point"",""coordinates"":[-7.25467,53.4145]}"
"01.014.017300.1","01.014.017300.1","1123","{""type"":""Point"",""coordinates"":[-7.4756,53.4345]}"
"01.014.017300.2","01.014.017300.2","1124","{""type"":""Point"",""coordinates"":[-7.42403,53.3939]}"
"01.014.017300.3","01.014.017300.3","1125","{""type"":""Point"",""coordinates"":[-7.48751,53.4176]}"
"01.014.017300.4","01.014.017300.4","1126","{""type"":""Point"",""coordinates"":[-7.47088,53.4126]}"
"01.014.017300.5","01.014.017300.5","1127","{""type"":""Point"",""coordinates"":[-7.47722,53.402]}"
"01.014.017300.6","01.014.017300.6","1128","{""type"":""Point"",""coordinates"":[-7.41576,53.3321]}"
"01.014.017300.7","01.014.017300.7","1129","{""type"":""Point"",""coordinates"":[-7.38272,53.3628]}"
"01.014.017500.1","01.014.017500.1","1130","{""type"":""Point"",""coordinates"":[-7.40049,53.2417]}"
"01.014.017600.1","01.014.017600.1","1131","{""type"":""Point"",""coordinates"":[-7.17518,53.369]}"
"01.014.017600.2","01.014.017600.2","1132","{""type"":""Point"",""coordinates"":[-7.22526,53.3102]}"
"01.014.017600.3","01.014.017600.3","1133","{""type"":""Point"",""coordinates"":[-7.29445,53.2587]}"
"01.014.017600.4","01.014.017600.4","1134","{""type"":""Point"",""coordinates"":[-7.22955,53.2429]}"
"01.014.017600.5","01.014.017600.5","1135","{""type"":""Point"",""coordinates"":[-7.15075,53.1821]}"
"01.014.017700.1","01.014.017700.1","1136","{""type"":""Point"",""coordinates"":[-7.25858,53.23]}"
"01.014.017700.2","01.014.017700.2","1137","{""type"":""Point"",""coordinates"":[-7.26638,53.225]}"
"01.014.017700.3","01.014.017700.3","1138","{""type"":""Point"",""coordinates"":[-7.25657,53.2229]}"
"01.014.017700.4","01.014.017700.4","1139","{""type"":""Point"",""coordinates"":[-7.24697,53.2225]}"
"01.014.017700.5","01.014.017700.5","1140","{""type"":""Point"",""coordinates"":[-7.26999,53.2169]}"
"01.014.017700.6","01.014.017700.6","1141","{""type"":""Point"",""coordinates"":[-7.25575,53.2173]}"
"01.014.017700.7","01.014.017700.7","1142","{""type"":""Point"",""coordinates"":[-7.27293,53.2116]}"
"01.014.017700.8","01.014.017700.8","1143","{""type"":""Point"",""coordinates"":[-7.25559,53.2108]}"
"01.014.017800.1","01.014.017800.1","1144","{""type"":""Point"",""coordinates"":[-7.24897,53.2045]}"
"01.014.017800.2","01.014.017800.2","1145","{""type"":""Point"",""coordinates"":[-7.27509,53.2015]}"
"01.014.017800.3","01.014.017800.3","1146","{""type"":""Point"",""coordinates"":[-7.26759,53.1985]}"
"01.014.017800.4","01.014.017800.4","1147","{""type"":""Point"",""coordinates"":[-7.27337,53.1829]}"
"01.014.017800.5","01.014.017800.5","1148","{""type"":""Point"",""coordinates"":[-7.28685,53.1655]}"
"01.014.017900.1","01.014.017900.1","1149","{""type"":""Point"",""coordinates"":[-7.23142,53.1162]}"
"01.014.017900.2","01.014.017900.2","1150","{""type"":""Point"",""coordinates"":[-7.29676,53.1047]}"
"01.014.018000.1","01.014.018000.1","1151","{""type"":""Point"",""coordinates"":[-7.13625,53.6277]}"
"01.014.018000.2","01.014.018000.2","1152","{""type"":""Point"",""coordinates"":[-7.02135,53.629]}"
"01.014.018000.3","01.014.018000.3","1153","{""type"":""Point"",""coordinates"":[-7.11551,53.5745]}"
"01.014.018000.4","01.014.018000.4","1154","{""type"":""Point"",""coordinates"":[-7.03422,53.5693]}"
"01.014.018100.1","01.014.018100.1","1155","{""type"":""Point"",""coordinates"":[-7.11657,53.5407]}"
"01.014.018100.2","01.014.018100.2","1156","{""type"":""Point"",""coordinates"":[-7.07387,53.5401]}"
"01.014.018100.3","01.014.018100.3","1157","{""type"":""Point"",""coordinates"":[-7.02793,53.5375]}"
"01.014.018100.4","01.014.018100.4","1158","{""type"":""Point"",""coordinates"":[-7.01649,53.5067]}"
"01.014.018100.5","01.014.018100.5","1159","{""type"":""Point"",""coordinates"":[-7.03917,53.518]}"
"01.014.018100.6","01.014.018100.6","1160","{""type"":""Point"",""coordinates"":[-7.06671,53.5036]}"
"01.014.018200.1","01.014.018200.1","1161","{""type"":""Point"",""coordinates"":[-7.07141,53.4729]}"
"01.014.018200.2","01.014.018200.2","1162","{""type"":""Point"",""coordinates"":[-7.05317,53.4833]}"
"01.014.018200.3","01.014.018200.3","1163","{""type"":""Point"",""coordinates"":[-7.03496,53.4837]}"
"01.014.018200.4","01.014.018200.4","1164","{""type"":""Point"",""coordinates"":[-7.07003,53.4609]}"
"01.014.018200.5","01.014.018200.5","1165","{""type"":""Point"",""coordinates"":[-7.07603,53.4531]}"
"01.014.018200.6","01.014.018200.6","1166","{""type"":""Point"",""coordinates"":[-7.07833,53.4458]}"
"01.014.018200.7","01.014.018200.7","1167","{""type"":""Point"",""coordinates"":[-7.07952,53.4337]}"
"01.014.018300.1","01.014.018300.1","1168","{""type"":""Point"",""coordinates"":[-7.00674,53.4714]}"
"01.014.018300.2","01.014.018300.2","1169","{""type"":""Point"",""coordinates"":[-7.01732,53.467]}"
"01.014.018300.3","01.014.018300.3","1170","{""type"":""Point"",""coordinates"":[-7.05339,53.4686]}"
"01.014.018300.4","01.014.018300.4","1171","{""type"":""Point"",""coordinates"":[-7.04298,53.4679]}"
"01.014.018300.5","01.014.018300.5","1172","{""type"":""Point"",""coordinates"":[-7.02822,53.4652]}"
"01.014.018300.6","01.014.018300.6","1173","{""type"":""Point"",""coordinates"":[-7.05343,53.4619]}"
"01.014.018300.7","01.014.018300.7","1174","{""type"":""Point"",""coordinates"":[-7.0409,53.4629]}"
"01.014.018400.1","01.014.018400.1","1175","{""type"":""Point"",""coordinates"":[-7.05667,53.4519]}"
"01.014.018400.2","01.014.018400.2","1176","{""type"":""Point"",""coordinates"":[-7.05012,53.4569]}"
"01.014.018400.3","01.014.018400.3","1177","{""type"":""Point"",""coordinates"":[-7.04085,53.4557]}"
"01.014.018400.4","01.014.018400.4","1178","{""type"":""Point"",""coordinates"":[-7.03137,53.4578]}"
"01.014.018400.5","01.014.018400.5","1179","{""type"":""Point"",""coordinates"":[-7.06527,53.4539]}"
"01.014.018400.6","01.014.018400.6","1180","{""type"":""Point"",""coordinates"":[-7.04979,53.4504]}"
"01.014.018400.7","01.014.018400.7","1181","{""type"":""Point"",""coordinates"":[-7.06408,53.4469]}"
"01.014.018400.8","01.014.018400.8","1182","{""type"":""Point"",""coordinates"":[-7.05481,53.441]}"
"01.014.018400.9","01.014.018400.9","1183","{""type"":""Point"",""coordinates"":[-7.0675,53.4408]}"
"01.014.018500.1","01.014.018500.1","1184","{""type"":""Point"",""coordinates"":[-7.02196,53.4548]}"
"01.014.018500.2","01.014.018500.2","1185","{""type"":""Point"",""coordinates"":[-7.01854,53.4451]}"
"01.014.018500.3","01.014.018500.3","1186","{""type"":""Point"",""coordinates"":[-7.04027,53.4496]}"
"01.014.018500.4","01.014.018500.4","1187","{""type"":""Point"",""coordinates"":[-7.04297,53.4436]}"
"01.014.018500.5","01.014.018500.5","1188","{""type"":""Point"",""coordinates"":[-7.04109,53.439]}"
"01.014.018500.6","01.014.018500.6","1189","{""type"":""Point"",""coordinates"":[-7.07139,53.4287]}"
"01.014.018500.7","01.014.018500.7","1190","{""type"":""Point"",""coordinates"":[-7.04564,53.426]}"
"01.014.018500.8","01.014.018500.8","1191","{""type"":""Point"",""coordinates"":[-7.01713,53.4206]}"
"01.014.018600.1","01.014.018600.1","1192","{""type"":""Point"",""coordinates"":[-7.02428,53.4102]}"
"01.014.018600.2","01.014.018600.2","1193","{""type"":""Point"",""coordinates"":[-7.03787,53.3856]}"
"01.014.018600.3","01.014.018600.3","1194","{""type"":""Point"",""coordinates"":[-7.04294,53.3591]}"
"01.014.018600.4","01.014.018600.4","1195","{""type"":""Point"",""coordinates"":[-7.10707,53.3579]}"
"01.014.018600.5","01.014.018600.5","1196","{""type"":""Point"",""coordinates"":[-7.09979,53.343]}"
"01.014.018600.6","01.014.018600.6","1197","{""type"":""Point"",""coordinates"":[-7.02843,53.3373]}"
"01.014.018700.1","01.014.018700.1","1198","{""type"":""Point"",""coordinates"":[-7.1735,53.4348]}"
"01.014.018700.2","01.014.018700.2","1199","{""type"":""Point"",""coordinates"":[-7.05043,53.3792]}"
"01.014.018800.1","01.014.018800.1","1200","{""type"":""Point"",""coordinates"":[-7.07358,53.271]}"
"01.014.018800.2","01.014.018800.2","1201","{""type"":""Point"",""coordinates"":[-7.03294,53.2717]}"
"01.015.016200.2","01.015.016200.2","1202","{""type"":""Point"",""coordinates"":[-6.83418,53.7246]}"
"01.015.016200.3","01.015.016200.3","1203","{""type"":""Point"",""coordinates"":[-6.47206,53.6319]}"
"01.015.016200.4","01.015.016200.4","1204","{""type"":""Point"",""coordinates"":[-6.65351,53.3565]}"
"01.015.016900.1","01.015.016900.1","1205","{""type"":""Point"",""coordinates"":[-6.38436,53.541]}"
"01.015.016900.2","01.015.016900.2","1206","{""type"":""Point"",""coordinates"":[-6.33702,53.545]}"
"01.015.016900.3","01.015.016900.3","1207","{""type"":""Point"",""coordinates"":[-6.34397,53.5262]}"
"01.016.017000.1","01.016.017000.1","1208","{""type"":""Point"",""coordinates"":[-5.40805,53.9517]}"
"01.016.017000.2","01.016.017000.2","1209","{""type"":""Point"",""coordinates"":[-5.78093,53.6808]}"
"01.016.017100.1","01.016.017100.1","1210","{""type"":""Point"",""coordinates"":[-5.38678,53.4952]}"
"01.017.018900.1","01.017.018900.1","1211","{""type"":""Point"",""coordinates"":[-7.18937,52.8777]}"
"01.017.019000.1","01.017.019000.1","1212","{""type"":""Point"",""coordinates"":[-6.76705,52.9322]}"
"01.017.019000.2","01.017.019000.2","1213","{""type"":""Point"",""coordinates"":[-6.95433,53.162]}"
"01.018.019100.1","01.018.019100.1","1214","{""type"":""Point"",""coordinates"":[-6.02673,53.3905]}"
"01.018.019100.2","01.018.019100.2","1215","{""type"":""Point"",""coordinates"":[-5.9089,53.4255]}"
"01.018.019100.3","01.018.019100.3","1216","{""type"":""Point"",""coordinates"":[-5.83454,53.4572]}"
"01.018.019100.4","01.018.019100.4","1217","{""type"":""Point"",""coordinates"":[-5.96856,53.3788]}"
"01.018.019100.5","01.018.019100.5","1218","{""type"":""Point"",""coordinates"":[-5.84288,53.3927]}"
"01.018.019200.1","01.018.019200.1","1219","{""type"":""Point"",""coordinates"":[-5.7218,53.3653]}"
"01.018.019200.2","01.018.019200.2","1220","{""type"":""Point"",""coordinates"":[-5.82851,53.2832]}"
"01.018.019200.3","01.018.019200.3","1221","{""type"":""Point"",""coordinates"":[-5.89887,53.1822]}"
"01.018.019300.1","01.018.019300.1","1222","{""type"":""Point"",""coordinates"":[-6.04963,53.1903]}"
"01.018.019300.2","01.018.019300.2","1223","{""type"":""Point"",""coordinates"":[-6.09409,53.1249]}"
"01.018.019300.3","01.018.019300.3","1224","{""type"":""Point"",""coordinates"":[-6.0585,53.1231]}"
"01.018.019400.1","01.018.019400.1","1225","{""type"":""Point"",""coordinates"":[-5.90366,53.1296]}"
"01.018.019400.2","01.018.019400.2","1226","{""type"":""Point"",""coordinates"":[-6.02262,53.1123]}"
"01.018.019400.3","01.018.019400.3","1227","{""type"":""Point"",""coordinates"":[-6.00042,53.0133]}"
"01.018.019500.1","01.018.019500.1","1228","{""type"":""Point"",""coordinates"":[-6.21892,53.0729]}"
"01.018.019500.2","01.018.019500.2","1229","{""type"":""Point"",""coordinates"":[-6.13006,53.0769]}"
"01.018.019500.3","01.018.019500.3","1230","{""type"":""Point"",""coordinates"":[-6.21289,53.0182]}"
