SAHSU_GRD_LEVEL4,AREANAME,GID,GEOGRAPHIC_CENTROID
"01.011.013900.4","01.011.013900.4","948","{""type"":""Point"",""coordinates"":[-6.19910860306865,54.1153617155181]}"
"01.011.013900.5","01.011.013900.5","949","{""type"":""Point"",""coordinates"":[-6.22676748631566,54.100785578814]}"
"01.011.013900.6","01.011.013900.6","950","{""type"":""Point"",""coordinates"":[-6.22129633087159,54.1039502528437]}"
"01.011.013900.7","01.011.013900.7","951","{""type"":""Point"",""coordinates"":[-6.20807258240972,54.1053183211653]}"
"01.011.013900.8","01.011.013900.8","952","{""type"":""Point"",""coordinates"":[-6.20773001159446,54.0987761310302]}"
"01.011.013900.9","01.011.013900.9","953","{""type"":""Point"",""coordinates"":[-6.20199477118601,54.0999875643942]}"
"01.011.014000.1","01.011.014000.1","954","{""type"":""Point"",""coordinates"":[-6.18448624638877,54.164802690454]}"
"01.011.014000.2","01.011.014000.2","955","{""type"":""Point"",""coordinates"":[-6.2098233277765,54.1673290656256]}"
"01.011.014000.3","01.011.014000.3","956","{""type"":""Point"",""coordinates"":[-6.20868652450538,54.1590540429677]}"
"01.011.014100.1","01.011.014100.1","957","{""type"":""Point"",""coordinates"":[-6.16423300538449,54.1606120921321]}"
"01.011.014100.2","01.011.014100.2","958","{""type"":""Point"",""coordinates"":[-6.18264972970333,54.1458753333903]}"
"01.011.014100.3","01.011.014100.3","959","{""type"":""Point"",""coordinates"":[-6.17341327786459,54.1401582715239]}"
"01.011.014100.4","01.011.014100.4","960","{""type"":""Point"",""coordinates"":[-6.1867612674003,54.137083555918]}"
"01.011.014100.5","01.011.014100.5","961","{""type"":""Point"",""coordinates"":[-6.17769952598928,54.1280980212285]}"
"01.011.014100.6","01.011.014100.6","962","{""type"":""Point"",""coordinates"":[-6.18584792952574,54.1299645745113]}"
"01.011.014100.7","01.011.014100.7","963","{""type"":""Point"",""coordinates"":[-6.18499096490604,54.123278127058]}"
"01.011.014200.1","01.011.014200.1","964","{""type"":""Point"",""coordinates"":[-6.17545826692581,54.1099436497354]}"
"01.011.014200.2","01.011.014200.2","965","{""type"":""Point"",""coordinates"":[-6.18337325146851,54.1105529142315]}"
"01.011.014200.3","01.011.014200.3","966","{""type"":""Point"",""coordinates"":[-6.19214138752224,54.1033988251634]}"
"01.011.014200.4","01.011.014200.4","967","{""type"":""Point"",""coordinates"":[-6.18635465509577,54.099774368737]}"
"01.011.014200.5","01.011.014200.5","968","{""type"":""Point"",""coordinates"":[-6.17754571242518,54.1012210805451]}"
"01.011.014200.6","01.011.014200.6","969","{""type"":""Point"",""coordinates"":[-6.18171194737645,54.0975665998109]}"
"01.011.014200.7","01.011.014200.7","970","{""type"":""Point"",""coordinates"":[-6.17608691836372,54.0936045016374]}"
"01.011.014200.8","01.011.014200.8","971","{""type"":""Point"",""coordinates"":[-6.18591921620117,54.0932789597818]}"
"01.011.014300.1","01.011.014300.1","972","{""type"":""Point"",""coordinates"":[-6.19654064729071,54.0934895937688]}"
"01.011.014300.2","01.011.014300.2","973","{""type"":""Point"",""coordinates"":[-6.20725581246645,54.0927335199994]}"
"01.011.014300.3","01.011.014300.3","974","{""type"":""Point"",""coordinates"":[-6.2089223291921,54.0866191077377]}"
"01.011.014300.4","01.011.014300.4","975","{""type"":""Point"",""coordinates"":[-6.19558384680499,54.0867615779463]}"
"01.011.014300.5","01.011.014300.5","976","{""type"":""Point"",""coordinates"":[-6.18794700348194,54.0853960705573]}"
"01.011.014300.6","01.011.014300.6","977","{""type"":""Point"",""coordinates"":[-6.19887149149488,54.0801413780134]}"
"01.011.014400.1","01.011.014400.1","978","{""type"":""Point"",""coordinates"":[-6.26993506913882,54.1307457139913]}"
"01.011.014400.2","01.011.014400.2","979","{""type"":""Point"",""coordinates"":[-6.2727865964485,54.1159363271535]}"
"01.011.014400.3","01.011.014400.3","980","{""type"":""Point"",""coordinates"":[-6.24930617918071,54.0804921909695]}"
"01.011.014500.1","01.011.014500.1","981","{""type"":""Point"",""coordinates"":[-6.22409356677305,54.0806752209606]}"
"01.011.014500.2","01.011.014500.2","982","{""type"":""Point"",""coordinates"":[-6.22444183320912,54.0760802794822]}"
"01.011.014500.3","01.011.014500.3","983","{""type"":""Point"",""coordinates"":[-6.19305292882052,54.0741507042595]}"
"01.011.014500.4","01.011.014500.4","984","{""type"":""Point"",""coordinates"":[-6.22935975076235,54.0718852620679]}"
"01.011.014500.5","01.011.014500.5","985","{""type"":""Point"",""coordinates"":[-6.18972275247466,54.0677952640112]}"
"01.011.014500.6","01.011.014500.6","986","{""type"":""Point"",""coordinates"":[-6.19771748727649,54.0667419096034]}"
"01.011.014500.7","01.011.014500.7","987","{""type"":""Point"",""coordinates"":[-6.18922835357518,54.0576381517521]}"
"01.011.014500.8","01.011.014500.8","988","{""type"":""Point"",""coordinates"":[-6.16558559098034,54.0349965888242]}"
"01.011.014600.1","01.011.014600.1","989","{""type"":""Point"",""coordinates"":[-6.18066238628007,54.0814166974481]}"
"01.011.014600.2","01.011.014600.2","990","{""type"":""Point"",""coordinates"":[-6.18129005501657,54.074572808341]}"
"01.011.014600.3","01.011.014600.3","991","{""type"":""Point"",""coordinates"":[-6.17061631033885,54.0757363507484]}"
"01.011.014600.4","01.011.014600.4","992","{""type"":""Point"",""coordinates"":[-6.16880975694405,54.0721394806139]}"
"01.011.014600.5","01.011.014600.5","993","{""type"":""Point"",""coordinates"":[-6.18049928523914,54.0685503985052]}"
"01.011.014600.6","01.011.014600.6","994","{""type"":""Point"",""coordinates"":[-6.172255280819,54.0682103275615]}"
"01.011.014600.7","01.011.014600.7","995","{""type"":""Point"",""coordinates"":[-6.17190943401922,54.0646387884453]}"
"01.011.014600.8","01.011.014600.8","996","{""type"":""Point"",""coordinates"":[-6.18042030288118,54.0643364103461]}"
"01.011.014700.1","01.011.014700.1","997","{""type"":""Point"",""coordinates"":[-6.16749068128449,54.0969560926902]}"
"01.011.014700.2","01.011.014700.2","998","{""type"":""Point"",""coordinates"":[-6.166180249447,54.0900974610688]}"
"01.011.014700.3","01.011.014700.3","999","{""type"":""Point"",""coordinates"":[-6.17056118403425,54.083925854103]}"
"01.011.014700.4","01.011.014700.4","1000","{""type"":""Point"",""coordinates"":[-6.16394834302661,54.0822207911786]}"
"01.011.014700.5","01.011.014700.5","1001","{""type"":""Point"",""coordinates"":[-6.17114543549991,54.0797348540124]}"
"01.011.014800.1","01.011.014800.1","1002","{""type"":""Point"",""coordinates"":[-6.14753194125907,54.0814152087549]}"
"01.011.014800.2","01.011.014800.2","1003","{""type"":""Point"",""coordinates"":[-6.15999647441479,54.0806682629023]}"
"01.011.014800.3","01.011.014800.3","1004","{""type"":""Point"",""coordinates"":[-6.15210146755958,54.0809353113308]}"
"01.011.014800.4","01.011.014800.4","1005","{""type"":""Point"",""coordinates"":[-6.15181038684373,54.0773860798458]}"
"01.011.014800.5","01.011.014800.5","1006","{""type"":""Point"",""coordinates"":[-6.16035355712367,54.0771953979525]}"
"01.011.014800.6","01.011.014800.6","1007","{""type"":""Point"",""coordinates"":[-6.1470252669448,54.0774291725778]}"
"01.011.014800.7","01.011.014800.7","1008","{""type"":""Point"",""coordinates"":[-6.15869773525112,54.0734162528171]}"
"01.011.014800.8","01.011.014800.8","1009","{""type"":""Point"",""coordinates"":[-6.15298961396882,54.0735955299187]}"
"01.011.014800.9","01.011.014800.9","1010","{""type"":""Point"",""coordinates"":[-6.14713518571185,54.0734555693974]}"
"01.011.014900.1","01.011.014900.1","1011","{""type"":""Point"",""coordinates"":[-6.13894065857593,54.0685694792293]}"
"01.011.014900.2","01.011.014900.2","1012","{""type"":""Point"",""coordinates"":[-6.14810523485865,54.0700201834394]}"
"01.011.014900.3","01.011.014900.3","1013","{""type"":""Point"",""coordinates"":[-6.15687142059248,54.0691381639314]}"
"01.011.014900.4","01.011.014900.4","1014","{""type"":""Point"",""coordinates"":[-6.16504011665496,54.0660816092142]}"
"01.011.014900.5","01.011.014900.5","1015","{""type"":""Point"",""coordinates"":[-6.13032438764657,54.0640123760014]}"
"01.011.014900.6","01.011.014900.6","1016","{""type"":""Point"",""coordinates"":[-6.14734874604031,54.0655594375387]}"
"01.011.014900.7","01.011.014900.7","1017","{""type"":""Point"",""coordinates"":[-6.15673167709287,54.0654020050281]}"
"01.011.014900.8","01.011.014900.8","1018","{""type"":""Point"",""coordinates"":[-6.13612945703832,54.0631885608772]}"
"01.011.015000.1","01.011.015000.1","1019","{""type"":""Point"",""coordinates"":[-6.13615570676496,54.107688930626]}"
"01.011.015000.2","01.011.015000.2","1020","{""type"":""Point"",""coordinates"":[-6.14636641582107,54.1056615009599]}"
"01.011.015000.3","01.011.015000.3","1021","{""type"":""Point"",""coordinates"":[-6.1588505759212,54.1048224929681]}"
"01.011.015000.4","01.011.015000.4","1022","{""type"":""Point"",""coordinates"":[-6.14767895556103,54.0988101901388]}"
"01.011.015000.5","01.011.015000.5","1023","{""type"":""Point"",""coordinates"":[-6.15669344895691,54.0982092400315]}"
"01.011.015000.6","01.011.015000.6","1024","{""type"":""Point"",""coordinates"":[-6.15969457517576,54.092070864793]}"
"01.011.015100.1","01.011.015100.1","1025","{""type"":""Point"",""coordinates"":[-6.14379064588969,54.096582238408]}"
"01.011.015100.2","01.011.015100.2","1026","{""type"":""Point"",""coordinates"":[-6.15107952256928,54.092414415626]}"
"01.011.015100.3","01.011.015100.3","1027","{""type"":""Point"",""coordinates"":[-6.13928449092676,54.0876550273026]}"
"01.011.015100.4","01.011.015100.4","1028","{""type"":""Point"",""coordinates"":[-6.15368410958652,54.0856667246807]}"
"01.011.015100.5","01.011.015100.5","1029","{""type"":""Point"",""coordinates"":[-6.13849318269904,54.0807528816563]}"
"01.011.015100.6","01.011.015100.6","1030","{""type"":""Point"",""coordinates"":[-6.14101610429496,54.0747488102238]}"
"01.011.015100.7","01.011.015100.7","1031","{""type"":""Point"",""coordinates"":[-6.13517415194073,54.0719099600634]}"
"01.011.015200.1","01.011.015200.1","1032","{""type"":""Point"",""coordinates"":[-6.14357915058102,54.0552190223043]}"
"01.011.015200.2","01.011.015200.2","1033","{""type"":""Point"",""coordinates"":[-6.17301467165342,54.0611336073518]}"
"01.011.015200.3","01.011.015200.3","1034","{""type"":""Point"",""coordinates"":[-6.12721936421255,54.0551933009463]}"
"01.011.015300.1","01.011.015300.1","1035","{""type"":""Point"",""coordinates"":[-6.13477097531384,54.1481247793992]}"
"01.011.015300.2","01.011.015300.2","1036","{""type"":""Point"",""coordinates"":[-6.1642023477445,54.1300425068107]}"
"01.011.015300.3","01.011.015300.3","1037","{""type"":""Point"",""coordinates"":[-6.1505581373427,54.1255436818141]}"
"01.011.015300.4","01.011.015300.4","1038","{""type"":""Point"",""coordinates"":[-6.15811350641002,54.1247595020057]}"
"01.011.015300.5","01.011.015300.5","1039","{""type"":""Point"",""coordinates"":[-6.12625214153668,54.1205353656374]}"
"01.011.015300.6","01.011.015300.6","1040","{""type"":""Point"",""coordinates"":[-6.16039504625435,54.1136912049728]}"
"01.011.015400.1","01.011.015400.1","1041","{""type"":""Point"",""coordinates"":[-6.12646652659268,54.0160710236639]}"
"01.011.015400.2","01.011.015400.2","1042","{""type"":""Point"",""coordinates"":[-6.11557842698822,53.9946801350993]}"
"01.011.015400.3","01.011.015400.3","1043","{""type"":""Point"",""coordinates"":[-6.11059831030491,53.9710061118876]}"
"01.011.015400.4","01.011.015400.4","1044","{""type"":""Point"",""coordinates"":[-6.13842056701815,54.0421546779945]}"
"01.011.015500.1","01.011.015500.1","1045","{""type"":""Point"",""coordinates"":[-6.08778120129663,54.0191609525261]}"
"01.011.015500.2","01.011.015500.2","1046","{""type"":""Point"",""coordinates"":[-6.10280049449989,54.0192767304116]}"
"01.011.015500.3","01.011.015500.3","1047","{""type"":""Point"",""coordinates"":[-6.07166934494465,54.0108223276772]}"
"01.011.015500.4","01.011.015500.4","1048","{""type"":""Point"",""coordinates"":[-6.10211821842911,54.0095966928723]}"
"01.011.015500.5","01.011.015500.5","1049","{""type"":""Point"",""coordinates"":[-6.09266630568341,54.0095430705908]}"
"01.011.015500.6","01.011.015500.6","1050","{""type"":""Point"",""coordinates"":[-6.10061501363003,54.0010249069278]}"
"01.011.015500.7","01.011.015500.7","1051","{""type"":""Point"",""coordinates"":[-6.09113174974897,54.003799796822]}"
"01.011.015600.1","01.011.015600.1","1052","{""type"":""Point"",""coordinates"":[-6.0780878359881,54.0042656191286]}"
"01.011.015600.2","01.011.015600.2","1053","{""type"":""Point"",""coordinates"":[-6.03860928240641,53.9986580581276]}"
"01.011.015600.3","01.011.015600.3","1054","{""type"":""Point"",""coordinates"":[-6.06725592668544,53.9969348637783]}"
"01.011.015600.4","01.011.015600.4","1055","{""type"":""Point"",""coordinates"":[-6.0888824068749,53.9892932246363]}"
"01.011.015600.5","01.011.015600.5","1056","{""type"":""Point"",""coordinates"":[-6.08185780934385,53.9955407282869]}"
"01.011.015600.6","01.011.015600.6","1057","{""type"":""Point"",""coordinates"":[-6.02440782411163,53.9929423835219]}"
"01.011.015600.7","01.011.015600.7","1058","{""type"":""Point"",""coordinates"":[-6.06300551523622,53.99207489897]}"
"01.011.015700.1","01.011.015700.1","1059","{""type"":""Point"",""coordinates"":[-6.02817430327883,53.9850933628]}"
"01.011.015700.2","01.011.015700.2","1060","{""type"":""Point"",""coordinates"":[-6.06309331944131,53.9829958436048]}"
"01.011.015700.3","01.011.015700.3","1061","{""type"":""Point"",""coordinates"":[-6.03826594927402,53.949361065243]}"
"01.011.015700.4","01.011.015700.4","1062","{""type"":""Point"",""coordinates"":[-6.08153917394132,53.9431940416669]}"
"01.011.015800.1","01.011.015800.1","1063","{""type"":""Point"",""coordinates"":[-6.09207226741298,54.0944160156185]}"
"01.011.015800.2","01.011.015800.2","1064","{""type"":""Point"",""coordinates"":[-6.09019701023065,54.0617713907121]}"
"01.012.003000.2","01.012.003000.2","1065","{""type"":""Point"",""coordinates"":[-5.5393992579933,54.3910350089384]}"
"01.012.015900.1","01.012.015900.1","1066","{""type"":""Point"",""coordinates"":[-6.07723950834009,54.1474174761618]}"
"01.012.015900.2","01.012.015900.2","1067","{""type"":""Point"",""coordinates"":[-5.85116367838857,54.0191221854076]}"
"01.012.015900.3","01.012.015900.3","1068","{""type"":""Point"",""coordinates"":[-5.70377031479854,54.1377032315873]}"
"01.012.016000.1","01.012.016000.1","1069","{""type"":""Point"",""coordinates"":[-5.85310484519174,54.2129276671337]}"
"01.013.016000.2","01.013.016000.2","1070","{""type"":""Point"",""coordinates"":[-6.23947208223747,54.0507621240063]}"
"01.013.016000.3","01.013.016000.3","1071","{""type"":""Point"",""coordinates"":[-6.21265011012236,54.0667059210157]}"
"01.013.016100.1","01.013.016100.1","1072","{""type"":""Point"",""coordinates"":[-6.7038297879406,54.00846708435]}"
"01.013.016100.2","01.013.016100.2","1073","{""type"":""Point"",""coordinates"":[-6.5275656409092,53.8700751804585]}"
"01.013.016100.3","01.013.016100.3","1074","{""type"":""Point"",""coordinates"":[-6.48437067533663,54.1284699869103]}"
"01.013.016200.1","01.013.016200.1","1075","{""type"":""Point"",""coordinates"":[-6.21658000163834,54.000939924209]}"
"01.013.016200.2","01.013.016200.2","1076","{""type"":""Point"",""coordinates"":[-6.28810445114707,53.9766773327616]}"
"01.013.016200.3","01.013.016200.3","1077","{""type"":""Point"",""coordinates"":[-6.28646726191157,53.9161763740415]}"
"01.013.016200.4","01.013.016200.4","1078","{""type"":""Point"",""coordinates"":[-6.30096550417703,53.8582638895941]}"
"01.013.016200.5","01.013.016200.5","1079","{""type"":""Point"",""coordinates"":[-6.32287462410387,53.8056893700446]}"
"01.013.016200.6","01.013.016200.6","1080","{""type"":""Point"",""coordinates"":[-6.29918186481227,53.8155520120661]}"
"01.013.016200.7","01.013.016200.7","1081","{""type"":""Point"",""coordinates"":[-6.45468933190538,53.7698476395274]}"
"01.013.016300.1","01.013.016300.1","1082","{""type"":""Point"",""coordinates"":[-6.14214238782028,53.9630316432465]}"
"01.013.016300.2","01.013.016300.2","1083","{""type"":""Point"",""coordinates"":[-6.1580323375397,53.9562258368048]}"
"01.013.016300.3","01.013.016300.3","1084","{""type"":""Point"",""coordinates"":[-6.13316464368842,53.9560175840311]}"
"01.013.016300.4","01.013.016300.4","1085","{""type"":""Point"",""coordinates"":[-6.14555037109885,53.9558677641231]}"
"01.013.016300.5","01.013.016300.5","1086","{""type"":""Point"",""coordinates"":[-6.16268017225795,53.9491093292801]}"
"01.013.016300.6","01.013.016300.6","1087","{""type"":""Point"",""coordinates"":[-6.14524943291179,53.9506142493245]}"
"01.013.016300.7","01.013.016300.7","1088","{""type"":""Point"",""coordinates"":[-6.12600822331129,53.9507536834559]}"
"01.013.016300.8","01.013.016300.8","1089","{""type"":""Point"",""coordinates"":[-6.13581754213443,53.9511632370009]}"
"01.013.016400.1","01.013.016400.1","1090","{""type"":""Point"",""coordinates"":[-6.14262663618081,53.9463247371379]}"
"01.013.016400.2","01.013.016400.2","1091","{""type"":""Point"",""coordinates"":[-6.1266721552728,53.94481938551]}"
"01.013.016400.3","01.013.016400.3","1092","{""type"":""Point"",""coordinates"":[-6.11663427479369,53.9424023739011]}"
"01.013.016400.4","01.013.016400.4","1093","{""type"":""Point"",""coordinates"":[-6.16237863668787,53.9395671569548]}"
"01.013.016400.5","01.013.016400.5","1094","{""type"":""Point"",""coordinates"":[-6.13900675489407,53.9360195846337]}"
"01.013.016400.6","01.013.016400.6","1095","{""type"":""Point"",""coordinates"":[-6.12923491797352,53.9381998072426]}"
"01.013.016400.7","01.013.016400.7","1096","{""type"":""Point"",""coordinates"":[-6.12432405644029,53.932401192044]}"
"01.013.016400.8","01.013.016400.8","1097","{""type"":""Point"",""coordinates"":[-6.09234221477521,53.9284864898015]}"
"01.013.016500.1","01.013.016500.1","1098","{""type"":""Point"",""coordinates"":[-6.17944464512333,53.9167470789666]}"
"01.013.016500.2","01.013.016500.2","1099","{""type"":""Point"",""coordinates"":[-6.11187626573524,53.9141824177931]}"
"01.013.016600.1","01.013.016600.1","1100","{""type"":""Point"",""coordinates"":[-6.23001006056771,53.8949330764406]}"
"01.013.016600.2","01.013.016600.2","1101","{""type"":""Point"",""coordinates"":[-6.20838426547045,53.8902144394974]}"
"01.013.016600.3","01.013.016600.3","1102","{""type"":""Point"",""coordinates"":[-6.14965176552666,53.8837899404119]}"
"01.013.016600.4","01.013.016600.4","1103","{""type"":""Point"",""coordinates"":[-6.17144872036543,53.8902721150483]}"
"01.013.016600.5","01.013.016600.5","1104","{""type"":""Point"",""coordinates"":[-6.15879745930062,53.8920938102305]}"
"01.013.016600.6","01.013.016600.6","1105","{""type"":""Point"",""coordinates"":[-6.19170267865863,53.8789416406756]}"
"01.013.016600.7","01.013.016600.7","1106","{""type"":""Point"",""coordinates"":[-6.22262302356686,53.8710826038404]}"
"01.013.016700.1","01.013.016700.1","1107","{""type"":""Point"",""coordinates"":[-6.24972831817592,53.883090948328]}"
"01.013.016700.2","01.013.016700.2","1108","{""type"":""Point"",""coordinates"":[-6.23969711037888,53.877394495789]}"
"01.013.016700.3","01.013.016700.3","1109","{""type"":""Point"",""coordinates"":[-6.25669292888257,53.8752380868966]}"
"01.013.016700.4","01.013.016700.4","1110","{""type"":""Point"",""coordinates"":[-6.25979640686446,53.8689824944995]}"
"01.013.016700.5","01.013.016700.5","1111","{""type"":""Point"",""coordinates"":[-6.23889247650181,53.8707399369678]}"
"01.013.016700.6","01.013.016700.6","1112","{""type"":""Point"",""coordinates"":[-6.24212329306312,53.8622225066502]}"
"01.013.016700.7","01.013.016700.7","1113","{""type"":""Point"",""coordinates"":[-6.26310464153747,53.8619811025352]}"
"01.013.016800.1","01.013.016800.1","1114","{""type"":""Point"",""coordinates"":[-6.08862051058481,53.869603025073]}"
"01.013.016800.2","01.013.016800.2","1115","{""type"":""Point"",""coordinates"":[-6.15854092017925,53.8248786005347]}"
"01.013.016800.3","01.013.016800.3","1116","{""type"":""Point"",""coordinates"":[-6.20568079839758,53.7484647092652]}"
"01.014.017200.1","01.014.017200.1","1117","{""type"":""Point"",""coordinates"":[-7.15952101823013,53.577615391802]}"
"01.014.017200.2","01.014.017200.2","1118","{""type"":""Point"",""coordinates"":[-7.26150728064885,53.5386206100836]}"
"01.014.017200.3","01.014.017200.3","1119","{""type"":""Point"",""coordinates"":[-7.37607710487618,53.5209125576564]}"
"01.014.017200.4","01.014.017200.4","1120","{""type"":""Point"",""coordinates"":[-7.32658099717104,53.3589583186588]}"
"01.014.017200.5","01.014.017200.5","1121","{""type"":""Point"",""coordinates"":[-7.42266567765321,53.4518885706205]}"
"01.014.017200.7","01.014.017200.7","1122","{""type"":""Point"",""coordinates"":[-7.2546712138652,53.4144783063041]}"
"01.014.017300.1","01.014.017300.1","1123","{""type"":""Point"",""coordinates"":[-7.4756006618328,53.4345045884026]}"
"01.014.017300.2","01.014.017300.2","1124","{""type"":""Point"",""coordinates"":[-7.42402979572134,53.3938674949175]}"
"01.014.017300.3","01.014.017300.3","1125","{""type"":""Point"",""coordinates"":[-7.48751193553533,53.4175718016559]}"
"01.014.017300.4","01.014.017300.4","1126","{""type"":""Point"",""coordinates"":[-7.47087949898399,53.4125526042535]}"
"01.014.017300.5","01.014.017300.5","1127","{""type"":""Point"",""coordinates"":[-7.47722006365179,53.4020384429389]}"
"01.014.017300.6","01.014.017300.6","1128","{""type"":""Point"",""coordinates"":[-7.41575704481234,53.3320765529593]}"
"01.014.017300.7","01.014.017300.7","1129","{""type"":""Point"",""coordinates"":[-7.38272415223644,53.3627531860964]}"
"01.014.017500.1","01.014.017500.1","1130","{""type"":""Point"",""coordinates"":[-7.4004937785191,53.2416993067281]}"
"01.014.017600.1","01.014.017600.1","1131","{""type"":""Point"",""coordinates"":[-7.1751848161979,53.3689930787783]}"
"01.014.017600.2","01.014.017600.2","1132","{""type"":""Point"",""coordinates"":[-7.22525858492134,53.3101943379718]}"
"01.014.017600.3","01.014.017600.3","1133","{""type"":""Point"",""coordinates"":[-7.2944450788366,53.2586743650748]}"
"01.014.017600.4","01.014.017600.4","1134","{""type"":""Point"",""coordinates"":[-7.22954742650167,53.2428666319595]}"
"01.014.017600.5","01.014.017600.5","1135","{""type"":""Point"",""coordinates"":[-7.15075021702961,53.1820861411185]}"
"01.014.017700.1","01.014.017700.1","1136","{""type"":""Point"",""coordinates"":[-7.25857713530581,53.229987206191]}"
"01.014.017700.2","01.014.017700.2","1137","{""type"":""Point"",""coordinates"":[-7.26637698923889,53.2250235050604]}"
"01.014.017700.3","01.014.017700.3","1138","{""type"":""Point"",""coordinates"":[-7.25657483205626,53.2228970255198]}"
"01.014.017700.4","01.014.017700.4","1139","{""type"":""Point"",""coordinates"":[-7.24696685765876,53.2225426223396]}"
"01.014.017700.5","01.014.017700.5","1140","{""type"":""Point"",""coordinates"":[-7.26999384539158,53.2168869160198]}"
"01.014.017700.6","01.014.017700.6","1141","{""type"":""Point"",""coordinates"":[-7.25575265711151,53.217306354728]}"
"01.014.017700.7","01.014.017700.7","1142","{""type"":""Point"",""coordinates"":[-7.27292801312438,53.2116314467399]}"
"01.014.017700.8","01.014.017700.8","1143","{""type"":""Point"",""coordinates"":[-7.25559440246814,53.2107523702399]}"
"01.014.017800.1","01.014.017800.1","1144","{""type"":""Point"",""coordinates"":[-7.24897110047439,53.2044655345179]}"
"01.014.017800.2","01.014.017800.2","1145","{""type"":""Point"",""coordinates"":[-7.27508865427174,53.2014651282899]}"
"01.014.017800.3","01.014.017800.3","1146","{""type"":""Point"",""coordinates"":[-7.26759334862301,53.1985163541359]}"
"01.014.017800.4","01.014.017800.4","1147","{""type"":""Point"",""coordinates"":[-7.2733667403789,53.1828645786704]}"
"01.014.017800.5","01.014.017800.5","1148","{""type"":""Point"",""coordinates"":[-7.28684842247491,53.1654925108558]}"
"01.014.017900.1","01.014.017900.1","1149","{""type"":""Point"",""coordinates"":[-7.23142006970459,53.1162448391155]}"
"01.014.017900.2","01.014.017900.2","1150","{""type"":""Point"",""coordinates"":[-7.29675546909884,53.1046662885499]}"
"01.014.018000.1","01.014.018000.1","1151","{""type"":""Point"",""coordinates"":[-7.13625072085206,53.6277027728442]}"
"01.014.018000.2","01.014.018000.2","1152","{""type"":""Point"",""coordinates"":[-7.0213479271038,53.6289710350244]}"
"01.014.018000.3","01.014.018000.3","1153","{""type"":""Point"",""coordinates"":[-7.11550697005852,53.5744574159472]}"
"01.014.018000.4","01.014.018000.4","1154","{""type"":""Point"",""coordinates"":[-7.03421779812752,53.5693317882636]}"
"01.014.018100.1","01.014.018100.1","1155","{""type"":""Point"",""coordinates"":[-7.11657469090171,53.5406625457648]}"
"01.014.018100.2","01.014.018100.2","1156","{""type"":""Point"",""coordinates"":[-7.07387377887132,53.5401348521525]}"
"01.014.018100.3","01.014.018100.3","1157","{""type"":""Point"",""coordinates"":[-7.02792833133333,53.5374766599636]}"
"01.014.018100.4","01.014.018100.4","1158","{""type"":""Point"",""coordinates"":[-7.01649207389559,53.5067011787909]}"
"01.014.018100.5","01.014.018100.5","1159","{""type"":""Point"",""coordinates"":[-7.03917391420193,53.5180305073294]}"
"01.014.018100.6","01.014.018100.6","1160","{""type"":""Point"",""coordinates"":[-7.06670887703722,53.5036433497801]}"
"01.014.018200.1","01.014.018200.1","1161","{""type"":""Point"",""coordinates"":[-7.07141395541462,53.4729055810178]}"
"01.014.018200.2","01.014.018200.2","1162","{""type"":""Point"",""coordinates"":[-7.05317015665943,53.4832782827474]}"
"01.014.018200.3","01.014.018200.3","1163","{""type"":""Point"",""coordinates"":[-7.03495817875536,53.4836876959503]}"
"01.014.018200.4","01.014.018200.4","1164","{""type"":""Point"",""coordinates"":[-7.07003362429069,53.4608574582387]}"
"01.014.018200.5","01.014.018200.5","1165","{""type"":""Point"",""coordinates"":[-7.07602877173217,53.4531294423597]}"
"01.014.018200.6","01.014.018200.6","1166","{""type"":""Point"",""coordinates"":[-7.07833173535767,53.445847029011]}"
"01.014.018200.7","01.014.018200.7","1167","{""type"":""Point"",""coordinates"":[-7.07952173970437,53.433669430435]}"
"01.014.018300.1","01.014.018300.1","1168","{""type"":""Point"",""coordinates"":[-7.00673639846555,53.4714190784123]}"
"01.014.018300.2","01.014.018300.2","1169","{""type"":""Point"",""coordinates"":[-7.01731560964334,53.4669799928356]}"
"01.014.018300.3","01.014.018300.3","1170","{""type"":""Point"",""coordinates"":[-7.05339077719701,53.4685818782432]}"
"01.014.018300.4","01.014.018300.4","1171","{""type"":""Point"",""coordinates"":[-7.04297885707789,53.4678999022978]}"
"01.014.018300.5","01.014.018300.5","1172","{""type"":""Point"",""coordinates"":[-7.02821934027105,53.4651992929981]}"
"01.014.018300.6","01.014.018300.6","1173","{""type"":""Point"",""coordinates"":[-7.05343336962303,53.4619143254054]}"
"01.014.018300.7","01.014.018300.7","1174","{""type"":""Point"",""coordinates"":[-7.04090094470107,53.4628748758216]}"
"01.014.018400.1","01.014.018400.1","1175","{""type"":""Point"",""coordinates"":[-7.05667274569459,53.4519129832209]}"
"01.014.018400.2","01.014.018400.2","1176","{""type"":""Point"",""coordinates"":[-7.05011852767732,53.4568748166937]}"
"01.014.018400.3","01.014.018400.3","1177","{""type"":""Point"",""coordinates"":[-7.04084758311145,53.4556834353819]}"
"01.014.018400.4","01.014.018400.4","1178","{""type"":""Point"",""coordinates"":[-7.03137406679333,53.4578068965296]}"
"01.014.018400.5","01.014.018400.5","1179","{""type"":""Point"",""coordinates"":[-7.06526774675216,53.4538989582292]}"
"01.014.018400.6","01.014.018400.6","1180","{""type"":""Point"",""coordinates"":[-7.04978922479537,53.4503558170496]}"
