GEOLEVEL_ID,AREAID,NUM_ADJACENCIES,ADJACENCY_LIST
"4","01.002.000800.1","3","01.002.000700.2,01.002.000800.2,01.002.000800.7"
"4","01.002.000800.2","6","01.002.000700.2,01.002.000700.7,01.002.000800.1,01.002.000800.5,01.002.000800.7,01.002.000900.1"
"4","01.002.000800.3","4","01.002.000700.4,01.002.000700.6,01.002.000800.4,01.002.000800.6"
"4","01.002.000800.4","8","01.002.000700.6,01.002.000700.7,01.002.000800.3,01.002.000800.5,01.002.000800.6,01.002.000900.1,01.002.001000.1,01.002.001000.2"
"4","01.002.000800.5","5","01.002.000700.6,01.002.000700.7,01.002.000800.2,01.002.000800.4,01.002.000900.1"
"4","01.002.000800.6","9","01.002.000600.2,01.002.000600.7,01.002.000700.3,01.002.000700.4,01.002.000800.3,01.002.000800.4,01.002.001000.1,01.002.001000.3,01.002.001100.7"
"4","01.002.000800.7","5","01.001.000100.1,01.002.000700.2,01.002.000800.1,01.002.000800.2,01.002.000900.1"
"4","01.002.000900.1","9","01.001.000100.1,01.002.000800.2,01.002.000800.4,01.002.000800.5,01.002.000800.7,01.002.000900.2,01.002.000900.3,01.002.001000.2,01.002.001000.4"
"4","01.002.000900.2","6","01.001.000100.1,01.002.000900.1,01.002.000900.3,01.002.000900.4,01.002.000900.5,01.002.000900.6"
"4","01.002.000900.3","6","01.002.000900.1,01.002.000900.2,01.002.000900.5,01.002.000900.6,01.002.001000.4,01.002.001000.6"
"4","01.002.000900.4","6","01.001.000100.1,01.002.000900.2,01.002.000900.6,01.002.000900.8,01.002.000900.9,01.002.001300.1"
"4","01.002.000900.5","8","01.002.000900.2,01.002.000900.3,01.002.000900.6,01.002.000900.7,01.002.000900.8,01.002.001000.4,01.002.001000.6,01.002.001000.7"
"4","01.002.000900.6","7","01.002.000900.2,01.002.000900.3,01.002.000900.4,01.002.000900.5,01.002.000900.7,01.002.000900.8,01.002.000900.9"
"4","01.002.000900.7","8","01.002.000900.5,01.002.000900.6,01.002.000900.8,01.002.001000.6,01.002.001000.7,01.002.001200.1,01.002.001200.2,01.002.001200.3"
"4","01.002.000900.8","7","01.002.000900.4,01.002.000900.5,01.002.000900.6,01.002.000900.7,01.002.000900.9,01.002.001200.2,01.002.001200.3"
"4","01.002.000900.9","5","01.002.000900.4,01.002.000900.6,01.002.000900.8,01.002.001200.3,01.002.001300.1"
"4","01.002.001000.1","4","01.002.000800.4,01.002.000800.6,01.002.001000.2,01.002.001000.3"
"4","01.002.001000.2","6","01.002.000800.4,01.002.000900.1,01.002.001000.1,01.002.001000.3,01.002.001000.4,01.002.001000.5"
"4","01.002.001000.3","6","01.002.000800.6,01.002.001000.1,01.002.001000.2,01.002.001000.4,01.002.001000.5,01.002.001100.7"
"4","01.002.001000.4","7","01.002.000900.1,01.002.000900.3,01.002.000900.5,01.002.001000.2,01.002.001000.3,01.002.001000.5,01.002.001000.6"
"4","01.002.001000.5","9","01.002.001000.2,01.002.001000.3,01.002.001000.4,01.002.001000.6,01.002.001000.7,01.002.001100.7,01.002.001200.1,01.002.001200.4,01.002.001200.5"
"4","01.002.001000.6","6","01.002.000900.3,01.002.000900.5,01.002.000900.7,01.002.001000.4,01.002.001000.5,01.002.001000.7"
"4","01.002.001000.7","6","01.002.000900.5,01.002.000900.7,01.002.001000.5,01.002.001000.6,01.002.001200.1,01.002.001200.2"
"4","01.002.001100.1","9","01.002.000400.3,01.002.000600.2,01.002.001100.2,01.002.001100.3,01.002.001100.5,01.002.001100.7,01.002.001400.3,01.002.001400.4,01.002.001600.1"
"4","01.002.001100.2","3","01.002.000400.3,01.002.001100.1,01.002.001100.3"
"4","01.002.001100.3","7","01.002.000400.3,01.002.001100.1,01.002.001100.2,01.002.001100.4,01.002.001100.5,01.002.001100.6,01.002.001600.2"
"4","01.002.001100.4","3","01.002.001100.3,01.002.001100.6,01.002.001600.2"
"4","01.002.001100.5","5","01.002.001100.1,01.002.001100.3,01.002.001100.6,01.002.001600.1,01.002.001600.5"
"4","01.002.001100.6","5","01.002.001100.3,01.002.001100.4,01.002.001100.5,01.002.001600.2,01.002.001600.5"
"4","01.002.001100.7","10","01.002.000400.3,01.002.000600.2,01.002.000800.6,01.002.001000.3,01.002.001000.5,01.002.001100.1,01.002.001200.4,01.002.001200.5,01.002.001400.1,01.002.001400.3"
"4","01.002.001200.1","7","01.002.000900.7,01.002.001000.5,01.002.001000.7,01.002.001200.2,01.002.001200.5,01.002.001200.6,01.002.001200.7"
"4","01.002.001200.2","7","01.002.000900.7,01.002.000900.8,01.002.001000.7,01.002.001200.1,01.002.001200.3,01.002.001200.6,01.002.001200.7"
"4","01.002.001200.3","7","01.002.000900.7,01.002.000900.8,01.002.000900.9,01.002.001200.2,01.002.001200.7,01.002.001300.1,01.002.001300.2"
"4","01.002.001200.4","5","01.002.001000.5,01.002.001100.7,01.002.001200.5,01.002.001400.1,01.002.001400.2"
"4","01.002.001200.5","8","01.002.001000.5,01.002.001100.7,01.002.001200.1,01.002.001200.4,01.002.001200.6,01.002.001300.3,01.002.001400.1,01.002.001400.2"
"4","01.002.001200.6","5","01.002.001200.1,01.002.001200.2,01.002.001200.5,01.002.001200.7,01.002.001300.3"
"4","01.002.001200.7","8","01.002.001200.1,01.002.001200.2,01.002.001200.3,01.002.001200.6,01.002.001300.1,01.002.001300.2,01.002.001300.3,01.002.001300.4"
"4","01.002.001300.1","9","01.001.000100.1,01.002.000900.4,01.002.000900.9,01.002.001200.3,01.002.001200.7,01.002.001300.2,01.002.001300.4,01.002.001300.5,01.002.001300.9"
"4","01.002.001300.2","4","01.002.001200.3,01.002.001200.7,01.002.001300.1,01.002.001300.4"
"4","01.002.001300.3","6","01.002.001200.5,01.002.001200.6,01.002.001200.7,01.002.001300.4,01.002.001300.9,01.002.001400.2"
"4","01.002.001300.4","6","01.002.001200.7,01.002.001300.1,01.002.001300.2,01.002.001300.3,01.002.001300.5,01.002.001300.9"
"4","01.002.001300.5","6","01.001.000100.1,01.002.001300.1,01.002.001300.4,01.002.001300.8,01.002.001300.9,01.002.001500.2"
"4","01.002.001300.6","4","01.002.001300.7,01.002.001300.9,01.002.001400.5,01.002.001400.7"
"4","01.002.001300.7","10","01.002.001300.6,01.002.001300.8,01.002.001300.9,01.002.001400.6,01.002.001400.7,01.002.001500.1,01.002.001500.2,01.002.001500.3,01.002.001500.4,01.002.001500.5"
"4","01.002.001300.8","4","01.002.001300.5,01.002.001300.7,01.002.001300.9,01.002.001500.2"
"4","01.002.001300.9","10","01.002.001300.1,01.002.001300.3,01.002.001300.4,01.002.001300.5,01.002.001300.6,01.002.001300.7,01.002.001300.8,01.002.001400.2,01.002.001400.5,01.002.001400.7"
"4","01.002.001400.1","6","01.002.001100.7,01.002.001200.4,01.002.001200.5,01.002.001400.2,01.002.001400.3,01.002.001400.5"
"4","01.002.001400.2","6","01.002.001200.4,01.002.001200.5,01.002.001300.3,01.002.001300.9,01.002.001400.1,01.002.001400.5"
"4","01.002.001400.3","6","01.002.001100.1,01.002.001100.7,01.002.001400.1,01.002.001400.4,01.002.001400.5,01.002.001600.3"
"4","01.002.001400.4","5","01.002.001100.1,01.002.001400.3,01.002.001400.8,01.002.001600.1,01.002.001600.3"
"4","01.002.001400.5","7","01.002.001300.6,01.002.001300.9,01.002.001400.1,01.002.001400.2,01.002.001400.3,01.002.001400.7,01.002.001600.3"
"4","01.002.001400.6","6","01.002.001300.7,01.002.001400.7,01.002.001400.9,01.002.001500.1,01.002.001600.3,01.002.001600.4"
"4","01.002.001400.7","7","01.002.001300.6,01.002.001300.7,01.002.001300.9,01.002.001400.5,01.002.001400.6,01.002.001400.9,01.002.001600.3"
"4","01.002.001400.8","3","01.002.001400.4,01.002.001600.1,01.002.001600.3"
"4","01.002.001400.9","3","01.002.001400.6,01.002.001400.7,01.002.001600.3"
"4","01.002.001500.1","5","01.002.001300.7,01.002.001400.6,01.002.001500.3,01.002.001500.4,01.002.001600.4"
"4","01.002.001500.2","7","01.001.000100.1,01.002.001300.5,01.002.001300.7,01.002.001300.8,01.002.001500.5,01.002.001500.6,01.004.011100.1"
"4","01.002.001500.3","3","01.002.001300.7,01.002.001500.1,01.002.001500.4"
"4","01.002.001500.4","11","01.002.001300.7,01.002.001500.1,01.002.001500.3,01.002.001500.5,01.002.001500.6,01.002.001500.7,01.002.001500.8,01.002.001600.3,01.002.001600.4,01.002.001600.6,01.004.011100.1"
"4","01.002.001500.5","4","01.002.001300.7,01.002.001500.2,01.002.001500.4,01.002.001500.6"
"4","01.002.001500.6","4","01.002.001500.2,01.002.001500.4,01.002.001500.5,01.004.011100.1"
"4","01.002.001500.7","8","01.002.001500.4,01.002.001500.8,01.002.001600.6,01.002.001800.1,01.002.001800.3,01.002.001800.5,01.004.011100.2,01.004.011100.3"
"4","01.002.001500.8","4","01.002.001500.4,01.002.001500.7,01.004.011100.1,01.004.011100.3"
"4","01.002.001600.1","7","01.002.001100.1,01.002.001100.5,01.002.001400.4,01.002.001400.8,01.002.001600.3,01.002.001600.5,01.002.001600.6"
"4","01.002.001600.2","11","01.002.000400.2,01.002.000400.3,01.002.000400.7,01.002.000400.9,01.002.001100.3,01.002.001100.4,01.002.001100.6,01.002.001600.5,01.002.001600.7,01.002.001600.8,01.002.001800.2"
"4","01.002.001600.3","11","01.002.001400.3,01.002.001400.4,01.002.001400.5,01.002.001400.6,01.002.001400.7,01.002.001400.8,01.002.001400.9,01.002.001500.4,01.002.001600.1,01.002.001600.4,01.002.001600.6"
"4","01.002.001600.4","4","01.002.001400.6,01.002.001500.1,01.002.001500.4,01.002.001600.3"
"4","01.002.001600.5","7","01.002.001100.5,01.002.001100.6,01.002.001600.1,01.002.001600.2,01.002.001600.6,01.002.001800.1,01.002.001800.2"
"4","01.002.001600.6","7","01.002.001500.4,01.002.001500.7,01.002.001600.1,01.002.001600.3,01.002.001600.5,01.002.001800.1,01.002.001800.3"
"4","01.002.001600.7","5","01.002.000400.9,01.002.001600.2,01.002.001600.8,01.002.001700.4,01.002.001800.4"
"4","01.002.001600.8","5","01.002.001600.2,01.002.001600.7,01.002.001700.4,01.002.001800.2,01.002.001800.4"
"4","01.002.001700.1","5","01.002.000400.1,01.002.000400.5,01.002.000400.8,01.002.001700.2,01.002.001700.7"
"4","01.002.001700.2","7","01.002.000400.1,01.002.000400.2,01.002.001700.1,01.002.001700.3,01.002.001700.5,01.002.001700.7,01.002.001700.8"
"4","01.002.001700.3","7","01.002.000400.1,01.002.000400.2,01.002.000400.9,01.002.001700.2,01.002.001700.4,01.002.001700.5,01.002.001700.6"
"4","01.002.001700.4","8","01.002.000400.9,01.002.001600.7,01.002.001600.8,01.002.001700.3,01.002.001700.6,01.002.001800.4,01.002.001800.6,01.002.001800.7"
"4","01.002.001700.5","6","01.002.001700.2,01.002.001700.3,01.002.001700.6,01.002.001700.7,01.002.001700.8,01.002.001900.1"
"4","01.002.001700.6","9","01.002.001700.3,01.002.001700.4,01.002.001700.5,01.002.001700.8,01.002.001800.6,01.002.001800.7,01.002.001800.8,01.002.001900.1,01.002.001900.2"
"4","01.002.001700.7","7","01.002.001700.1,01.002.001700.2,01.002.001700.5,01.002.001700.8,01.002.001700.9,01.002.002000.2,01.002.002000.5"
"4","01.002.001700.8","6","01.002.001700.2,01.002.001700.5,01.002.001700.6,01.002.001700.7,01.002.001700.9,01.002.001900.1"
"4","01.002.001700.9","5","01.002.001700.7,01.002.001700.8,01.002.001900.1,01.002.002000.1,01.002.002000.5"
"4","01.002.001800.1","6","01.002.001500.7,01.002.001600.5,01.002.001600.6,01.002.001800.2,01.002.001800.3,01.002.001800.4"
"4","01.002.001800.2","6","01.002.001600.2,01.002.001600.5,01.002.001600.8,01.002.001800.1,01.002.001800.3,01.002.001800.4"
"4","01.002.001800.3","13","01.002.001500.7,01.002.001600.6,01.002.001800.1,01.002.001800.2,01.002.001800.4,01.002.001800.5,01.002.001800.6,01.002.001800.7,01.002.001800.8,01.002.001900.3,01.002.001900.6,01.002.001900.7,01.002.002100.1"
"4","01.002.001800.4","7","01.002.001600.7,01.002.001600.8,01.002.001700.4,01.002.001800.1,01.002.001800.2,01.002.001800.3,01.002.001800.6"
"4","01.002.001800.5","7","01.002.001500.7,01.002.001800.3,01.002.002100.1,01.002.002100.6,01.002.002100.7,01.004.011100.2,01.004.011100.4"
"4","01.002.001800.6","5","01.002.001700.4,01.002.001700.6,01.002.001800.3,01.002.001800.4,01.002.001800.7"
"4","01.002.001800.7","5","01.002.001700.4,01.002.001700.6,01.002.001800.3,01.002.001800.6,01.002.001800.8"
"4","01.002.001800.8","6","01.002.001700.6,01.002.001800.3,01.002.001800.7,01.002.001900.1,01.002.001900.2,01.002.001900.3"
"4","01.002.001900.1","8","01.002.001700.5,01.002.001700.6,01.002.001700.8,01.002.001700.9,01.002.001800.8,01.002.001900.2,01.002.001900.4,01.002.002000.1"
"4","01.002.001900.2","6","01.002.001700.6,01.002.001800.8,01.002.001900.1,01.002.001900.3,01.002.001900.4,01.002.001900.5"
"4","01.002.001900.3","6","01.002.001800.3,01.002.001800.8,01.002.001900.2,01.002.001900.4,01.002.001900.5,01.002.001900.6"
"4","01.002.001900.4","10","01.002.001900.1,01.002.001900.2,01.002.001900.3,01.002.001900.5,01.002.001900.6,01.002.001900.8,01.002.002000.1,01.002.002000.3,01.002.002100.2,01.002.002100.3"
"4","01.002.001900.5","4","01.002.001900.2,01.002.001900.3,01.002.001900.4,01.002.001900.6"
"4","01.002.001900.6","6","01.002.001800.3,01.002.001900.3,01.002.001900.4,01.002.001900.5,01.002.001900.7,01.002.001900.8"
"4","01.002.001900.7","5","01.002.001800.3,01.002.001900.6,01.002.001900.8,01.002.002100.1,01.002.002100.2"
"4","01.002.001900.8","4","01.002.001900.4,01.002.001900.6,01.002.001900.7,01.002.002100.2"
"4","01.002.002000.1","6","01.002.001700.9,01.002.001900.1,01.002.001900.4,01.002.002000.2,01.002.002000.3,01.002.002000.5"
"4","01.002.002000.2","4","01.002.001700.7,01.002.002000.1,01.002.002000.3,01.002.002000.5"
"4","01.002.002000.3","7","01.002.001900.4,01.002.002000.1,01.002.002000.2,01.002.002000.4,01.002.002000.5,01.002.002100.3,01.002.002200.4"
"4","01.002.002000.4","4","01.002.002000.3,01.002.002200.4,01.002.002200.6,01.003.003400.1"
"4","01.002.002000.5","5","01.002.001700.7,01.002.001700.9,01.002.002000.1,01.002.002000.2,01.002.002000.3"
"4","01.002.002100.1","7","01.002.001800.3,01.002.001800.5,01.002.001900.7,01.002.002100.2,01.002.002100.4,01.002.002100.6,01.002.002100.7"
"4","01.002.002100.2","10","01.002.001900.4,01.002.001900.7,01.002.001900.8,01.002.002100.1,01.002.002100.3,01.002.002100.4,01.002.002100.5,01.002.002200.1,01.002.002200.2,01.002.002200.3"
"4","01.002.002100.3","7","01.002.001900.4,01.002.002000.3,01.002.002100.2,01.002.002100.5,01.002.002200.2,01.002.002200.3,01.002.002200.4"
"4","01.002.002100.4","5","01.002.002100.1,01.002.002100.2,01.002.002100.7,01.002.002200.1,01.002.002200.3"
"4","01.002.002100.5","2","01.002.002100.2,01.002.002100.3"
"4","01.002.002100.6","8","01.002.001800.5,01.002.002100.1,01.002.002100.7,01.002.002100.8,01.002.002200.1,01.002.002200.5,01.004.011100.2,01.004.011100.4"
"4","01.002.002100.7","6","01.002.001800.5,01.002.002100.1,01.002.002100.4,01.002.002100.6,01.002.002200.1,01.002.002200.5"
"4","01.002.002100.8","3","01.002.002100.6,01.002.002200.5,01.004.011100.4"
"4","01.002.002200.1","6","01.002.002100.2,01.002.002100.4,01.002.002100.6,01.002.002100.7,01.002.002200.3,01.002.002200.5"
"4","01.002.002200.2","5","01.002.002100.2,01.002.002100.3,01.002.002200.3,01.002.002200.4,01.002.002200.6"
"4","01.002.002200.3","7","01.002.002100.2,01.002.002100.3,01.002.002100.4,01.002.002200.1,01.002.002200.2,01.002.002200.5,01.002.002200.6"
"4","01.002.002200.4","5","01.002.002000.3,01.002.002000.4,01.002.002100.3,01.002.002200.2,01.002.002200.6"
"4","01.002.002200.5","8","01.002.002100.6,01.002.002100.7,01.002.002100.8,01.002.002200.1,01.002.002200.3,01.002.002200.6,01.002.002300.7,01.004.011100.4"
"4","01.002.002200.6","14","01.002.002000.4,01.002.002200.2,01.002.002200.3,01.002.002200.4,01.002.002200.5,01.002.002300.1,01.002.002300.3,01.002.002300.4,01.002.002300.6,01.002.002300.7,01.002.002300.8,01.003.003400.1,01.004.011100.4,01.004.011200.3"
"4","01.002.002300.1","5","01.002.002200.6,01.002.002300.2,01.002.002300.4,01.002.002300.7,01.004.011100.5"
"4","01.002.002300.2","4","01.002.002300.1,01.002.002300.4,01.002.002300.5,01.004.011100.5"
"4","01.002.002300.3","3","01.002.002200.6,01.002.002300.4,01.002.002300.6"
"4","01.002.002300.4","6","01.002.002200.6,01.002.002300.1,01.002.002300.2,01.002.002300.3,01.002.002300.5,01.002.002300.6"
"4","01.002.002300.5","5","01.002.002300.2,01.002.002300.4,01.002.002300.6,01.002.002300.8,01.004.011100.5"
"4","01.002.002300.6","5","01.002.002200.6,01.002.002300.3,01.002.002300.4,01.002.002300.5,01.002.002300.8"
"4","01.002.002300.7","5","01.002.002200.5,01.002.002200.6,01.002.002300.1,01.004.011100.4,01.004.011100.5"
"4","01.002.002300.8","5","01.002.002200.6,01.002.002300.5,01.002.002300.6,01.004.011100.5,01.004.011200.3"
"4","01.003.003300.1","4","01.003.003400.1,01.003.003400.2,01.003.003400.6,01.008.003500.1"
"4","01.003.003400.1","10","01.002.002000.4,01.002.002200.6,01.003.003300.1,01.003.003400.2,01.003.003400.3,01.003.003400.4,01.003.003400.5,01.003.003400.6,01.004.011200.3,01.008.003500.1"
"4","01.003.003400.2","4","01.003.003300.1,01.003.003400.1,01.003.003400.3,01.003.003400.6"
"4","01.003.003400.3","3","01.003.003400.1,01.003.003400.2,01.003.003400.4"
"4","01.003.003400.4","2","01.003.003400.1,01.003.003400.3"
"4","01.003.003400.5","3","01.003.003400.1,01.004.011200.3,01.008.003500.1"
"4","01.003.003400.6","4","01.003.003300.1,01.003.003400.1,01.003.003400.2,01.008.003500.1"
"4","01.004.011100.1","8","01.001.000100.1,01.002.001500.2,01.002.001500.4,01.002.001500.6,01.002.001500.8,01.004.011100.2,01.004.011100.3,01.005.002400.1"
"4","01.004.011100.2","8","01.002.001500.7,01.002.001800.5,01.002.002100.6,01.004.011100.1,01.004.011100.3,01.004.011100.4,01.005.002400.1,01.005.002400.2"
"4","01.004.011100.3","4","01.002.001500.7,01.002.001500.8,01.004.011100.1,01.004.011100.2"
"4","01.004.011100.4","9","01.002.001800.5,01.002.002100.6,01.002.002100.8,01.002.002200.5,01.002.002200.6,01.002.002300.7,01.004.011100.2,01.004.011100.5,01.005.002400.2"
"4","01.004.011100.5","10","01.002.002300.1,01.002.002300.2,01.002.002300.5,01.002.002300.7,01.002.002300.8,01.004.011100.4,01.004.011200.1,01.004.011200.2,01.004.011200.3,01.005.002400.2"
"4","01.004.011200.1","8","01.004.011100.5,01.004.011200.2,01.004.011200.4,01.004.011200.5,01.004.011200.6,01.004.011300.2,01.004.011300.3,01.005.002400.2"
"4","01.004.011200.2","4","01.004.011100.5,01.004.011200.1,01.004.011200.3,01.004.011200.4"
"4","01.004.011200.3","13","01.002.002200.6,01.002.002300.8,01.003.003400.1,01.003.003400.5,01.004.011100.5,01.004.011200.2,01.004.011200.4,01.004.011200.5,01.004.011200.6,01.004.011300.1,01.004.011300.2,01.004.011800.1,01.008.003500.1"
"4","01.004.011200.4","4","01.004.011200.1,01.004.011200.2,01.004.011200.3,01.004.011200.5"
"4","01.004.011200.5","4","01.004.011200.1,01.004.011200.3,01.004.011200.4,01.004.011200.6"
